env,total_pairs,relevant_pairs,irrelevant_pairs,method,seed,episode,sample_return,greedy_return,baseline
lever_32_pairs,32,4,28,agent_time_cf,4,340,1.9609375,2.0,1.833402626004616
lever_32_pairs,32,4,28,agent_time_cf,4,360,1.94140625,2.0,1.8457007772784715
lever_32_pairs,32,4,28,agent_time_cf,4,380,1.98046875,2.0,1.8330524263898085
lever_32_pairs,32,4,28,agent_time_cf,4,400,1.9375,2.0,1.8492365473732761
lever_32_pairs,32,4,28,agent_time_cf,4,420,1.90234375,2.0,1.8175539402477368
lever_32_pairs,32,4,28,agent_time_cf,4,440,1.921875,2.0,1.8329646177629144
lever_32_pairs,32,4,28,agent_time_cf,4,460,1.91796875,2.0,1.8884858472533623
lever_32_pairs,32,4,28,agent_time_cf,4,480,1.9609375,2.0,1.9255522626628294
lever_32_pairs,32,4,28,agent_time_cf,4,500,1.94140625,2.0,1.9329197138031495
lever_32_pairs,32,4,28,agent_time_cf,4,520,1.9609375,2.0,1.9085706066657688
lever_32_pairs,32,4,28,agent_time_cf,4,540,1.921875,2.0,1.9389610081573352
lever_32_pairs,32,4,28,agent_time_cf,4,560,1.9609375,2.0,1.9404088339210699
lever_32_pairs,32,4,28,agent_time_cf,4,580,1.94140625,2.0,1.9602164624795246
lever_32_pairs,32,4,28,agent_time_cf,4,600,1.9609375,2.0,1.9538222751133432
lever_32_pairs,32,4,28,agent_time_cf,4,620,1.90234375,2.0,1.9691713827481545
lever_32_pairs,32,4,28,agent_time_cf,4,640,2.0,2.0,1.9411186781939394
lever_32_pairs,32,4,28,agent_time_cf,4,660,1.9609375,2.0,1.937160560174797
lever_32_pairs,32,4,28,agent_time_cf,4,680,1.94140625,2.0,1.9580478890320698
lever_32_pairs,32,4,28,agent_time_cf,4,700,2.0,2.0,1.9719924362858552
lever_32_pairs,32,4,28,agent_time_cf,4,720,2.0,2.0,1.9572919271949978
lever_32_pairs,32,4,28,agent_time_cf,4,740,1.98046875,2.0,1.9356597629677545
lever_32_pairs,32,4,28,agent_time_cf,4,760,2.0,2.0,1.9570459448526614
lever_32_pairs,32,4,28,agent_time_cf,4,780,1.9609375,2.0,1.9508967101922403
lever_32_pairs,32,4,28,agent_time_cf,4,800,1.98046875,2.0,1.9672182522849389
lever_32_pairs,32,4,28,agent_time_cf,5,1,0.4609375,2.0,0.01
lever_32_pairs,32,4,28,agent_time_cf,5,20,0.6640625,2.0,0.1919642889187283
lever_32_pairs,32,4,28,agent_time_cf,5,40,0.859375,2.0,0.3940662368393098
lever_32_pairs,32,4,28,agent_time_cf,5,60,0.9453125,2.0,0.5167439694167422
lever_32_pairs,32,4,28,agent_time_cf,5,80,1.28515625,2.0,0.792025658678184
lever_32_pairs,32,4,28,agent_time_cf,5,100,1.421875,2.0,1.0277647411652404
lever_32_pairs,32,4,28,agent_time_cf,5,120,1.4375,2.0,1.1769408030417698
lever_32_pairs,32,4,28,agent_time_cf,5,140,1.515625,2.0,1.260417397121314
lever_32_pairs,32,4,28,agent_time_cf,5,160,1.64453125,2.0,1.427622426019261
lever_32_pairs,32,4,28,agent_time_cf,5,180,1.59765625,2.0,1.5180581069558325
lever_32_pairs,32,4,28,agent_time_cf,5,200,1.8046875,2.0,1.5892801381343487
lever_32_pairs,32,4,28,agent_time_cf,5,220,1.72265625,2.0,1.6397531231998161
lever_32_pairs,32,4,28,agent_time_cf,5,240,1.72265625,2.0,1.7240229869620838
lever_32_pairs,32,4,28,agent_time_cf,5,260,1.90234375,2.0,1.7359299153487462
lever_32_pairs,32,4,28,agent_time_cf,5,280,1.8046875,2.0,1.6613444222007738
lever_32_pairs,32,4,28,agent_time_cf,5,300,1.90234375,2.0,1.7361979754737267
lever_32_pairs,32,4,28,agent_time_cf,5,320,1.84375,2.0,1.781267361772382
lever_32_pairs,32,4,28,agent_time_cf,5,340,1.84375,2.0,1.795678687275705
lever_32_pairs,32,4,28,agent_time_cf,5,360,1.8203125,2.0,1.863593462825795
lever_32_pairs,32,4,28,agent_time_cf,5,380,1.921875,2.0,1.8904696808168582
lever_32_pairs,32,4,28,agent_time_cf,5,400,1.86328125,2.0,1.9033468857644544
lever_32_pairs,32,4,28,agent_time_cf,5,420,1.9609375,2.0,1.9133275509197938
lever_32_pairs,32,4,28,agent_time_cf,5,440,1.921875,2.0,1.9217099618903277
lever_32_pairs,32,4,28,agent_time_cf,5,460,1.9609375,2.0,1.9477329464489728
lever_32_pairs,32,4,28,agent_time_cf,5,480,1.9609375,2.0,1.9651060983891835
lever_32_pairs,32,4,28,agent_time_cf,5,500,1.86328125,2.0,1.976704553118981
lever_32_pairs,32,4,28,agent_time_cf,5,520,1.921875,2.0,1.984447773956635
lever_32_pairs,32,4,28,agent_time_cf,5,540,1.9609375,2.0,1.9707761613780395
lever_32_pairs,32,4,28,agent_time_cf,5,560,1.8828125,2.0,1.9574307283706949
lever_32_pairs,32,4,28,agent_time_cf,5,580,1.9609375,2.0,1.9715804149084677
lever_32_pairs,32,4,28,agent_time_cf,5,600,1.90234375,2.0,1.9397523125723604
lever_32_pairs,32,4,28,agent_time_cf,5,620,1.98046875,2.0,1.9597781635934983
lever_32_pairs,32,4,28,agent_time_cf,5,640,1.9609375,2.0,1.9561167657703928
lever_32_pairs,32,4,28,agent_time_cf,5,660,1.98046875,2.0,1.9502662242747213
lever_32_pairs,32,4,28,agent_time_cf,5,680,1.98046875,2.0,1.9245125711288211
lever_32_pairs,32,4,28,agent_time_cf,5,700,1.94140625,2.0,1.9274579311967048
lever_32_pairs,32,4,28,agent_time_cf,5,720,1.98046875,2.0,1.9319524184859431
lever_32_pairs,32,4,28,agent_time_cf,5,740,1.9609375,2.0,1.9545708921225606
lever_32_pairs,32,4,28,agent_time_cf,5,760,1.9609375,2.0,1.945171165431299
lever_32_pairs,32,4,28,agent_time_cf,5,780,1.9609375,2.0,1.9393858329598943
lever_32_pairs,32,4,28,agent_time_cf,5,800,2.0,2.0,1.9595334988827304
lever_32_pairs,32,4,28,agent_time_cf,6,1,0.59765625,2.0,0.04
lever_32_pairs,32,4,28,agent_time_cf,6,20,0.609375,2.0,0.22779013113209495
lever_32_pairs,32,4,28,agent_time_cf,6,40,0.93359375,2.0,0.40988978059189407
lever_32_pairs,32,4,28,agent_time_cf,6,60,1.09375,2.0,0.6173162283570848
lever_32_pairs,32,4,28,agent_time_cf,6,80,1.2890625,2.0,0.7998718560618944
lever_32_pairs,32,4,28,agent_time_cf,6,100,1.3671875,2.0,0.9896621804857879
lever_32_pairs,32,4,28,agent_time_cf,6,120,1.5390625,2.0,1.1309486623250566
lever_32_pairs,32,4,28,agent_time_cf,6,140,1.69921875,2.0,1.1939867335536585
lever_32_pairs,32,4,28,agent_time_cf,6,160,1.72265625,2.0,1.3252049845201237
lever_32_pairs,32,4,28,agent_time_cf,6,180,1.7265625,2.0,1.4678069420032869
lever_32_pairs,32,4,28,agent_time_cf,6,200,1.84375,2.0,1.5803571086353831
lever_32_pairs,32,4,28,agent_time_cf,6,220,1.86328125,2.0,1.6114774136153862
lever_32_pairs,32,4,28,agent_time_cf,6,240,1.8828125,2.0,1.6655473934531482
lever_32_pairs,32,4,28,agent_time_cf,6,260,1.921875,2.0,1.6878860933508917
lever_32_pairs,32,4,28,agent_time_cf,6,280,1.90234375,2.0,1.7916302678254301
lever_32_pairs,32,4,28,agent_time_cf,6,300,1.86328125,2.0,1.8250188415849136
lever_32_pairs,32,4,28,agent_time_cf,6,320,1.94140625,2.0,1.8273438338334786
lever_32_pairs,32,4,28,agent_time_cf,6,340,1.8828125,2.0,1.8666384240797458
lever_32_pairs,32,4,28,agent_time_cf,6,360,1.9609375,2.0,1.8935883655183905
lever_32_pairs,32,4,28,agent_time_cf,6,380,1.90234375,2.0,1.9289587445325886
lever_32_pairs,32,4,28,agent_time_cf,6,400,1.9609375,2.0,1.9341080639603312
lever_32_pairs,32,4,28,agent_time_cf,6,420,1.9375,2.0,1.95601001822554
lever_32_pairs,32,4,28,agent_time_cf,6,440,1.8828125,2.0,1.9497882434367555
lever_32_pairs,32,4,28,agent_time_cf,6,460,1.94140625,2.0,1.8871422119929397
lever_32_pairs,32,4,28,agent_time_cf,6,480,1.921875,2.0,1.8844878751545369
lever_32_pairs,32,4,28,agent_time_cf,6,500,1.921875,2.0,1.9228831846187993
lever_32_pairs,32,4,28,agent_time_cf,6,520,1.94140625,2.0,1.9055439853994318
lever_32_pairs,32,4,28,agent_time_cf,6,540,1.90234375,2.0,1.914342391752445
lever_32_pairs,32,4,28,agent_time_cf,6,560,1.94140625,2.0,1.9257834822864597
lever_32_pairs,32,4,28,agent_time_cf,6,580,1.98046875,2.0,1.9259524611385375
lever_32_pairs,32,4,28,agent_time_cf,6,600,1.921875,2.0,1.926065272767242
lever_32_pairs,32,4,28,agent_time_cf,6,620,1.91796875,2.0,1.9113326650904834
lever_32_pairs,32,4,28,agent_time_cf,6,640,1.9609375,2.0,1.9408049803801275
lever_32_pairs,32,4,28,agent_time_cf,6,660,1.98046875,2.0,1.9604809330135744
lever_32_pairs,32,4,28,agent_time_cf,6,680,2.0,2.0,1.9736167558435387
lever_32_pairs,32,4,28,agent_time_cf,6,700,1.94140625,2.0,1.9619595157081968
lever_32_pairs,32,4,28,agent_time_cf,6,720,2.0,2.0,1.974603869437368
lever_32_pairs,32,4,28,agent_time_cf,6,740,1.94140625,2.0,1.9830453407846536
lever_32_pairs,32,4,28,agent_time_cf,6,760,1.98046875,2.0,1.9705859913346313
lever_32_pairs,32,4,28,agent_time_cf,6,780,1.94140625,2.0,1.9372854855649817
lever_32_pairs,32,4,28,agent_time_cf,6,800,1.98046875,2.0,1.9581312902184314
lever_32_pairs,32,4,28,agent_time_cf,7,1,0.62109375,2.0,0.04
lever_32_pairs,32,4,28,agent_time_cf,7,20,0.69140625,2.0,0.23166644096931704
lever_32_pairs,32,4,28,agent_time_cf,7,40,0.91015625,2.0,0.32822360723922495
lever_32_pairs,32,4,28,agent_time_cf,7,60,1.2421875,2.0,0.5884582057840693
lever_32_pairs,32,4,28,agent_time_cf,7,80,1.3515625,2.0,0.8247962974332729
lever_32_pairs,32,4,28,agent_time_cf,7,100,1.33984375,2.0,1.0521492862176611
lever_32_pairs,32,4,28,agent_time_cf,7,120,1.5625,2.0,1.207668788540995
lever_32_pairs,32,4,28,agent_time_cf,7,140,1.46875,2.0,1.4024985232602114
lever_32_pairs,32,4,28,agent_time_cf,7,160,1.68359375,2.0,1.3315615611873646
lever_32_pairs,32,4,28,agent_time_cf,7,180,1.74609375,2.0,1.4094156046953659
lever_32_pairs,32,4,28,agent_time_cf,7,200,1.78515625,2.0,1.4998039178480718
lever_32_pairs,32,4,28,agent_time_cf,7,220,1.68359375,2.0,1.636065108114707
lever_32_pairs,32,4,28,agent_time_cf,7,240,1.765625,2.0,1.7348881054559506
lever_32_pairs,32,4,28,agent_time_cf,7,260,1.8046875,2.0,1.7875141426231642
lever_32_pairs,32,4,28,agent_time_cf,7,280,1.921875,2.0,1.8141144639612632
lever_32_pairs,32,4,28,agent_time_cf,7,300,1.86328125,2.0,1.7937031528032699
lever_32_pairs,32,4,28,agent_time_cf,7,320,1.8828125,2.0,1.8405714419323524
lever_32_pairs,32,4,28,agent_time_cf,7,340,1.9609375,2.0,1.8504867359398733
lever_32_pairs,32,4,28,agent_time_cf,7,360,1.84375,2.0,1.9001837530303352
lever_32_pairs,32,4,28,agent_time_cf,7,380,1.84375,2.0,1.888843594043631
lever_32_pairs,32,4,28,agent_time_cf,7,400,1.8828125,2.0,1.9036450377502827
lever_32_pairs,32,4,28,agent_time_cf,7,420,1.90234375,2.0,1.89911348850298
lever_32_pairs,32,4,28,agent_time_cf,7,440,1.90234375,2.0,1.9326473606820276
lever_32_pairs,32,4,28,agent_time_cf,7,460,1.921875,2.0,1.8952709813120627
lever_32_pairs,32,4,28,agent_time_cf,7,480,1.94140625,2.0,1.9300820722498448
lever_32_pairs,32,4,28,agent_time_cf,7,500,1.98046875,2.0,1.8927280479959074
lever_32_pairs,32,4,28,agent_time_cf,7,520,1.91796875,2.0,1.9087664716029682
lever_32_pairs,32,4,28,agent_time_cf,7,540,1.9609375,2.0,1.939091769150797
lever_32_pairs,32,4,28,agent_time_cf,7,560,1.98046875,2.0,1.9397192614462027
lever_32_pairs,32,4,28,agent_time_cf,7,580,1.9609375,2.0,1.9357460983982002
lever_32_pairs,32,4,28,agent_time_cf,7,600,1.9609375,2.0,1.957103583074271
lever_32_pairs,32,4,28,agent_time_cf,7,620,1.95703125,2.0,1.9294836268292277
lever_32_pairs,32,4,28,agent_time_cf,7,640,1.9609375,2.0,1.9336971474004327
lever_32_pairs,32,4,28,agent_time_cf,7,660,1.94140625,2.0,1.955735687054426
lever_32_pairs,32,4,28,agent_time_cf,7,680,1.94140625,2.0,1.970448791813272
lever_32_pairs,32,4,28,agent_time_cf,7,700,2.0,2.0,1.9802713778395462
lever_32_pairs,32,4,28,agent_time_cf,7,720,1.9765625,2.0,1.9868290145739371
lever_32_pairs,32,4,28,agent_time_cf,7,740,1.94140625,2.0,1.9912069451336902
lever_32_pairs,32,4,28,agent_time_cf,7,760,1.98046875,2.0,1.9517513032037455
lever_32_pairs,32,4,28,agent_time_cf,7,780,2.0,2.0,1.9677887853920264
lever_32_pairs,32,4,28,agent_time_cf,7,800,1.98046875,2.0,1.9784955363478027
lever_32_pairs,32,4,28,agent_time_cf,8,1,0.61328125,2.0,0.005
lever_32_pairs,32,4,28,agent_time_cf,8,20,0.671875,2.0,0.21020352901130376
lever_32_pairs,32,4,28,agent_time_cf,8,40,0.8515625,2.0,0.37118330274511946
lever_32_pairs,32,4,28,agent_time_cf,8,60,1.0703125,2.0,0.5951766284242309
lever_32_pairs,32,4,28,agent_time_cf,8,80,1.2265625,2.0,0.7959778261238495
lever_32_pairs,32,4,28,agent_time_cf,8,100,1.34765625,2.0,1.0004896648681385
lever_32_pairs,32,4,28,agent_time_cf,8,120,1.421875,2.0,1.153962285976392
lever_32_pairs,32,4,28,agent_time_cf,8,140,1.63671875,2.0,1.3115194311461558
lever_32_pairs,32,4,28,agent_time_cf,8,160,1.76171875,2.0,1.4986689880979578
lever_32_pairs,32,4,28,agent_time_cf,8,180,1.7421875,2.0,1.5631437527040495
lever_32_pairs,32,4,28,agent_time_cf,8,200,1.78515625,2.0,1.6481332082891398
lever_32_pairs,32,4,28,agent_time_cf,8,220,1.80078125,2.0,1.7268688475332603
lever_32_pairs,32,4,28,agent_time_cf,8,240,1.796875,2.0,1.7959523269473805
lever_32_pairs,32,4,28,agent_time_cf,8,260,1.84375,2.0,1.779918359682665
lever_32_pairs,32,4,28,agent_time_cf,8,280,1.90234375,2.0,1.7581324894511163
lever_32_pairs,32,4,28,agent_time_cf,8,300,1.82421875,2.0,1.8140273218490057
lever_32_pairs,32,4,28,agent_time_cf,8,320,1.859375,2.0,1.8527839535377522
lever_32_pairs,32,4,28,agent_time_cf,8,340,1.84375,2.0,1.8420916351907248
lever_32_pairs,32,4,28,agent_time_cf,8,360,1.90234375,2.0,1.8945791168465163
lever_32_pairs,32,4,28,agent_time_cf,8,380,1.8828125,2.0,1.8722573662933983
lever_32_pairs,32,4,28,agent_time_cf,8,400,1.86328125,2.0,1.8706000813111114
lever_32_pairs,32,4,28,agent_time_cf,8,420,1.90234375,2.0,1.913611582738837
lever_32_pairs,32,4,28,agent_time_cf,8,440,1.94140625,2.0,1.8563163258681845
lever_32_pairs,32,4,28,agent_time_cf,8,460,1.859375,2.0,1.8375188013541164
lever_32_pairs,32,4,28,agent_time_cf,8,480,1.921875,2.0,1.84749797275494
lever_32_pairs,32,4,28,agent_time_cf,8,500,1.87890625,2.0,1.8760423713807852
lever_32_pairs,32,4,28,agent_time_cf,8,520,2.0,2.0,1.8968180788017666
lever_32_pairs,32,4,28,agent_time_cf,8,540,2.0,2.0,1.9106881066948647
lever_32_pairs,32,4,28,agent_time_cf,8,560,1.9609375,2.0,1.9403746680569516
lever_32_pairs,32,4,28,agent_time_cf,8,580,1.9609375,2.0,1.9346707623988235
lever_32_pairs,32,4,28,agent_time_cf,8,600,1.921875,2.0,1.9175422023638993
lever_32_pairs,32,4,28,agent_time_cf,8,620,1.921875,2.0,1.9223524970447707
lever_32_pairs,32,4,28,agent_time_cf,8,640,1.9609375,2.0,1.929320859503339
lever_32_pairs,32,4,28,agent_time_cf,8,660,1.98046875,2.0,1.9528140423676306
lever_32_pairs,32,4,28,agent_time_cf,8,680,1.98046875,2.0,1.9228410546097319
lever_32_pairs,32,4,28,agent_time_cf,8,700,1.9609375,2.0,1.9082470704288284
lever_32_pairs,32,4,28,agent_time_cf,8,720,1.94140625,2.0,1.9387450127864023
lever_32_pairs,32,4,28,agent_time_cf,8,740,1.95703125,2.0,1.9591056822264457
lever_32_pairs,32,4,28,agent_time_cf,8,760,1.9609375,2.0,1.9726986274548892
lever_32_pairs,32,4,28,agent_time_cf,8,780,1.9609375,2.0,1.9817733860490279
lever_32_pairs,32,4,28,agent_time_cf,8,800,1.98046875,2.0,1.9652337473082282
lever_32_pairs,32,4,28,agent_time_cf,9,1,0.5546875,2.0,0.04
lever_32_pairs,32,4,28,agent_time_cf,9,20,0.7890625,2.0,0.3078821837796842
lever_32_pairs,32,4,28,agent_time_cf,9,40,0.9453125,2.0,0.5182694146614374
lever_32_pairs,32,4,28,agent_time_cf,9,60,1.1484375,2.0,0.702620399646968
lever_32_pairs,32,4,28,agent_time_cf,9,80,1.05078125,2.0,0.8344712442679009
lever_32_pairs,32,4,28,agent_time_cf,9,100,1.5234375,2.0,1.0082917012175785
lever_32_pairs,32,4,28,agent_time_cf,9,120,1.5546875,2.0,1.1467970398565706
lever_32_pairs,32,4,28,agent_time_cf,9,140,1.69921875,2.0,1.2665242747856436
lever_32_pairs,32,4,28,agent_time_cf,9,160,1.66796875,2.0,1.3826144901879402
lever_32_pairs,32,4,28,agent_time_cf,9,180,1.703125,2.0,1.5453542844372505
lever_32_pairs,32,4,28,agent_time_cf,9,200,1.78125,2.0,1.6772493362345064
lever_32_pairs,32,4,28,agent_time_cf,9,220,1.8046875,2.0,1.6769250049727484
lever_32_pairs,32,4,28,agent_time_cf,9,240,1.921875,2.0,1.7612533538450692
lever_32_pairs,32,4,28,agent_time_cf,9,260,1.921875,2.0,1.7639684601355903
lever_32_pairs,32,4,28,agent_time_cf,9,280,1.8828125,2.0,1.822405178632145
lever_32_pairs,32,4,28,agent_time_cf,9,300,1.8828125,2.0,1.818359543304628
lever_32_pairs,32,4,28,agent_time_cf,9,320,1.8828125,2.0,1.8412777473387474
lever_32_pairs,32,4,28,agent_time_cf,9,340,1.76171875,2.0,1.8940357588284216
lever_32_pairs,32,4,28,agent_time_cf,9,360,1.8828125,2.0,1.911162484858062
lever_32_pairs,32,4,28,agent_time_cf,9,380,1.8828125,2.0,1.882574759230502
lever_32_pairs,32,4,28,agent_time_cf,9,400,1.86328125,2.0,1.9216059731770219
lever_32_pairs,32,4,28,agent_time_cf,9,420,1.98046875,2.0,1.9263944471904524
lever_32_pairs,32,4,28,agent_time_cf,9,440,1.90234375,2.0,1.9090367665274026
lever_32_pairs,32,4,28,agent_time_cf,9,460,1.98046875,2.0,1.921177277182262
lever_32_pairs,32,4,28,agent_time_cf,9,480,1.9609375,2.0,1.9261082463268913
lever_32_pairs,32,4,28,agent_time_cf,9,500,1.94140625,2.0,1.9280712562808684
lever_32_pairs,32,4,28,agent_time_cf,9,520,1.84375,2.0,1.9519797972947786
lever_32_pairs,32,4,28,agent_time_cf,9,540,1.90234375,2.0,1.9335321309912759
lever_32_pairs,32,4,28,agent_time_cf,9,560,1.90234375,2.0,1.9385947051782049
lever_32_pairs,32,4,28,agent_time_cf,9,580,1.9609375,2.0,1.9416269523975715
lever_32_pairs,32,4,28,agent_time_cf,9,600,1.98046875,2.0,1.939760612520434
lever_32_pairs,32,4,28,agent_time_cf,9,620,1.94140625,2.0,1.959783704704998
lever_32_pairs,32,4,28,agent_time_cf,9,640,1.98046875,2.0,1.9731512806665996
lever_32_pairs,32,4,28,agent_time_cf,9,660,1.98046875,2.0,1.9820755809416064
lever_32_pairs,32,4,28,agent_time_cf,9,680,1.94140625,2.0,1.9880335149475368
lever_32_pairs,32,4,28,agent_time_cf,9,700,1.9609375,2.0,1.9920110791850871
lever_32_pairs,32,4,28,agent_time_cf,9,720,1.94140625,2.0,1.971607328778244
lever_32_pairs,32,4,28,agent_time_cf,9,740,1.8828125,2.0,1.9810448263529343
lever_32_pairs,32,4,28,agent_time_cf,9,760,1.9609375,2.0,1.9420016809139629
lever_32_pairs,32,4,28,agent_time_cf,9,780,1.921875,2.0,1.9146338003081658
lever_32_pairs,32,4,28,agent_time_cf,9,800,1.9609375,2.0,1.924544617001159
lever_32_pairs,32,4,28,agent_time_cf,10,1,0.57421875,2.0,0.01
lever_32_pairs,32,4,28,agent_time_cf,10,20,0.63671875,2.0,0.18297251703268025
lever_32_pairs,32,4,28,agent_time_cf,10,40,0.890625,2.0,0.3309160098181263
lever_32_pairs,32,4,28,agent_time_cf,10,60,0.9453125,2.0,0.5224182248645155
lever_32_pairs,32,4,28,agent_time_cf,10,80,1.265625,2.0,0.7769700283606938
lever_32_pairs,32,4,28,agent_time_cf,10,100,1.328125,2.0,0.9335228694572074
lever_32_pairs,32,4,28,agent_time_cf,10,120,1.4453125,2.0,1.0484293319659443
lever_32_pairs,32,4,28,agent_time_cf,10,140,1.56640625,2.0,1.199920465056914
lever_32_pairs,32,4,28,agent_time_cf,10,160,1.62890625,2.0,1.3802191747743817
lever_32_pairs,32,4,28,agent_time_cf,10,180,1.64453125,2.0,1.5475819215024553
lever_32_pairs,32,4,28,agent_time_cf,10,200,1.8203125,2.0,1.6111323930583745
lever_32_pairs,32,4,28,agent_time_cf,10,220,1.8046875,2.0,1.6995018919905294
lever_32_pairs,32,4,28,agent_time_cf,10,240,1.87890625,2.0,1.7763258635955539
lever_32_pairs,32,4,28,agent_time_cf,10,260,1.8828125,2.0,1.76044981617061
lever_32_pairs,32,4,28,agent_time_cf,10,280,1.8046875,2.0,1.817476367720101
lever_32_pairs,32,4,28,agent_time_cf,10,300,1.86328125,2.0,1.8348047195193706
lever_32_pairs,32,4,28,agent_time_cf,10,320,1.86328125,2.0,1.8478140613179403
lever_32_pairs,32,4,28,agent_time_cf,10,340,1.84375,2.0,1.814034659102637
lever_32_pairs,32,4,28,agent_time_cf,10,360,1.9609375,2.0,1.7975236811236555
lever_32_pairs,32,4,28,agent_time_cf,10,380,1.921875,2.0,1.8648251954265258
lever_32_pairs,32,4,28,agent_time_cf,10,400,1.82421875,2.0,1.8880530845551435
lever_32_pairs,32,4,28,agent_time_cf,10,420,1.98046875,2.0,1.9007633468356204
lever_32_pairs,32,4,28,agent_time_cf,10,440,1.8828125,2.0,1.91528459169103
lever_32_pairs,32,4,28,agent_time_cf,10,460,1.86328125,2.0,1.8770624695455709
lever_32_pairs,32,4,28,agent_time_cf,10,480,1.9609375,2.0,1.9179259246407385
lever_32_pairs,32,4,28,agent_time_cf,10,500,1.921875,2.0,1.9452066930157288
lever_32_pairs,32,4,28,agent_time_cf,10,520,2.0,2.0,1.9200785029216032
lever_32_pairs,32,4,28,agent_time_cf,10,540,1.921875,2.0,1.946643771435861
lever_32_pairs,32,4,28,agent_time_cf,10,560,1.94140625,2.0,1.9643789564677938
lever_32_pairs,32,4,28,agent_time_cf,10,580,1.9609375,2.0,1.9577548798095286
lever_32_pairs,32,4,28,agent_time_cf,10,600,1.90234375,2.0,1.9325529774928418
lever_32_pairs,32,4,28,agent_time_cf,10,620,1.90234375,2.0,1.954971830103076
lever_32_pairs,32,4,28,agent_time_cf,10,640,1.94140625,2.0,1.9699388348232703
lever_32_pairs,32,4,28,agent_time_cf,10,660,1.94140625,2.0,1.979930926487769
lever_32_pairs,32,4,28,agent_time_cf,10,680,1.9609375,2.0,1.9621017265374956
lever_32_pairs,32,4,28,agent_time_cf,10,700,1.921875,2.0,1.9506768699981836
lever_32_pairs,32,4,28,agent_time_cf,10,720,1.94140625,2.0,1.9670714852188746
lever_32_pairs,32,4,28,agent_time_cf,10,740,1.921875,2.0,1.9780166610340653
lever_32_pairs,32,4,28,agent_time_cf,10,760,2.0,2.0,1.9853237476605474
lever_32_pairs,32,4,28,agent_time_cf,10,780,1.98046875,2.0,1.966672216942692
lever_32_pairs,32,4,28,agent_time_cf,10,800,1.8828125,2.0,1.9592858787838814
lever_32_pairs,32,4,28,agent_time_cf,11,1,0.58984375,2.0,0.015
lever_32_pairs,32,4,28,agent_time_cf,11,20,0.70703125,2.0,0.21551023187664492
lever_32_pairs,32,4,28,agent_time_cf,11,40,0.6953125,2.0,0.3523477500593174
lever_32_pairs,32,4,28,agent_time_cf,11,60,0.8828125,2.0,0.4729240501289027
lever_32_pairs,32,4,28,agent_time_cf,11,80,1.24609375,2.0,0.6825825389844938
lever_32_pairs,32,4,28,agent_time_cf,11,100,1.48828125,2.0,0.9376286159119938
lever_32_pairs,32,4,28,agent_time_cf,11,120,1.62109375,2.0,1.143307572118871
lever_32_pairs,32,4,28,agent_time_cf,11,140,1.65625,2.0,1.3223343904919307
lever_32_pairs,32,4,28,agent_time_cf,11,160,1.6171875,2.0,1.4700136487015119
lever_32_pairs,32,4,28,agent_time_cf,11,180,1.66015625,2.0,1.5060241827793208
lever_32_pairs,32,4,28,agent_time_cf,11,200,1.78515625,2.0,1.5672343971459681
lever_32_pairs,32,4,28,agent_time_cf,11,220,1.7265625,2.0,1.6698117194078066
lever_32_pairs,32,4,28,agent_time_cf,11,240,1.76171875,2.0,1.7795636716965435
lever_32_pairs,32,4,28,agent_time_cf,11,260,1.80078125,2.0,1.7951255026142472
lever_32_pairs,32,4,28,agent_time_cf,11,280,1.78515625,2.0,1.7799067006076543
lever_32_pairs,32,4,28,agent_time_cf,11,300,1.72265625,2.0,1.8530639587957893
lever_32_pairs,32,4,28,agent_time_cf,11,320,1.859375,2.0,1.8392615693683747
lever_32_pairs,32,4,28,agent_time_cf,11,340,1.8984375,2.0,1.8028938094107094
lever_32_pairs,32,4,28,agent_time_cf,11,360,1.921875,2.0,1.8513795202743133
lever_32_pairs,32,4,28,agent_time_cf,11,380,1.921875,2.0,1.8781817630490651
lever_32_pairs,32,4,28,agent_time_cf,11,400,1.94140625,2.0,1.853480210971592
lever_32_pairs,32,4,28,agent_time_cf,11,420,1.90234375,2.0,1.90218222082476
lever_32_pairs,32,4,28,agent_time_cf,11,440,1.9609375,2.0,1.8881070668432303
lever_32_pairs,32,4,28,agent_time_cf,11,460,1.8828125,2.0,1.9079210025700548
lever_32_pairs,32,4,28,agent_time_cf,11,480,1.98046875,2.0,1.897373180269739
lever_32_pairs,32,4,28,agent_time_cf,11,500,1.98046875,2.0,1.9314855170322043
lever_32_pairs,32,4,28,agent_time_cf,11,520,1.921875,2.0,1.914895166410664
lever_32_pairs,32,4,28,agent_time_cf,11,540,1.94140625,2.0,1.9258049513894422
lever_32_pairs,32,4,28,agent_time_cf,11,560,1.8828125,2.0,1.950466794082835
lever_32_pairs,32,4,28,agent_time_cf,11,580,1.921875,2.0,1.9443332169431145
lever_32_pairs,32,4,28,agent_time_cf,11,600,1.90234375,2.0,1.9210724342542915
lever_32_pairs,32,4,28,agent_time_cf,11,620,1.9609375,2.0,1.9232973279169405
lever_32_pairs,32,4,28,agent_time_cf,11,640,1.98046875,2.0,1.8895907217395036
lever_32_pairs,32,4,28,agent_time_cf,11,660,1.90234375,2.0,1.926289885677566
lever_32_pairs,32,4,28,agent_time_cf,11,680,1.9609375,2.0,1.914947929241803
lever_32_pairs,32,4,28,agent_time_cf,11,700,1.9609375,2.0,1.9432185595475495
lever_32_pairs,32,4,28,agent_time_cf,11,720,1.98046875,2.0,1.9195454253217847
