env,variant,method,lambda,beta,seed,episode,sample_return,greedy_return,baseline
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,7,300,1.9609375,2.0,1.8929571535196552
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,7,320,1.921875,2.0,1.9285373423703653
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,7,340,1.9375,2.0,1.9305878217524828
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,7,360,1.921875,2.0,1.953659876465072
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,7,380,1.94140625,2.0,1.9486361439437774
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,7,400,1.9609375,2.0,1.965709080236784
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,1,0.2708333333333333,0.0,0.0
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,20,0.2708333333333333,2.0,0.06561302061291743
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,40,0.3854166666666667,2.0,0.15741612196897126
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,60,0.546875,2.0,0.2319995913439054
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,80,0.7031249999999999,2.0,0.35835950352559265
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,100,0.765625,2.0,0.45410535976316946
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,120,1.015625,2.0,0.5657110732605526
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,140,1.1614583333333333,2.0,0.8198798260535313
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,160,1.265625,2.0,0.8777464107195516
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,180,1.375,2.0,1.0946409589946613
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,200,1.5260416666666665,2.0,1.2455307195052805
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,220,1.5364583333333335,2.0,1.335182951914203
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,240,1.7083333333333333,2.0,1.4682850689252231
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,260,1.671875,2.0,1.5266012224711807
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,280,1.75,2.0,1.5626827941282966
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,300,1.7239583333333333,2.0,1.6038453168178106
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,320,1.8333333333333335,2.0,1.6212998923053823
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,340,1.9166666666666665,2.0,1.6553575558600222
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,360,1.8541666666666665,2.0,1.7163215109207295
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,380,1.9583333333333333,2.0,1.759884161675239
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,0,400,1.8541666666666665,2.0,1.7426160535165116
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,1,0.21874999999999997,0.3333333333333333,0.006666666666666666
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,20,0.28125,2.0,0.11344175229105884
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,40,0.4427083333333333,2.0,0.24724882228157138
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,60,0.53125,2.0,0.3634740609183097
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,80,0.7239583333333333,2.0,0.626180689113069
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,100,0.8489583333333334,2.0,0.6443779922239504
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,120,0.96875,2.0,0.7866122549804698
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,140,1.2812499999999998,2.0,0.9367020860023634
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,160,1.3177083333333335,2.0,1.0210612716521479
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,180,1.5104166666666665,2.0,1.1578390794997646
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,200,1.671875,2.0,1.2569930236010214
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,220,1.6666666666666665,2.0,1.4561771522175453
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,240,1.598958333333333,2.0,1.5789647920220764
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,260,1.7291666666666665,2.0,1.6017906254311804
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,280,1.6979166666666667,2.0,1.5668787526334966
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,300,1.8697916666666665,2.0,1.6403630613115627
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,320,1.875,2.0,1.6977411330366072
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,340,1.765625,2.0,1.6998038538346403
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,360,1.8333333333333333,2.0,1.7274853871807154
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,380,1.9166666666666665,2.0,1.7288367893213015
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,1,400,1.875,2.0,1.7761851465293501
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,1,0.29166666666666663,0.0,0.0
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,20,0.3489583333333333,2.0,0.08702998807398664
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,40,0.3489583333333333,2.0,0.22502873038270058
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,60,0.5572916666666667,2.0,0.2866689604372397
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,80,0.6614583333333333,2.0,0.3914068684202639
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,100,0.8125,2.0,0.5244339674958546
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,120,0.9114583333333333,2.0,0.6131451483021761
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,140,1.3125,2.0,0.6997986674864021
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,160,1.2083333333333335,2.0,0.8931522546233212
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,180,1.317708333333333,2.0,1.0913500141325188
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,200,1.515625,2.0,1.2685187125706705
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,220,1.5833333333333333,2.0,1.3346606639194374
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,240,1.59375,2.0,1.426658458323389
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,260,1.6770833333333335,2.0,1.528671599739291
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,280,1.703125,2.0,1.5511636533191184
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,300,1.8333333333333335,2.0,1.655149668119556
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,320,1.7708333333333335,2.0,1.6717005719490048
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,340,1.7864583333333333,2.0,1.7370249540586407
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,360,1.9114583333333335,2.0,1.7305311152860325
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,380,1.875,2.0,1.726447207176423
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,2,400,1.8333333333333335,2.0,1.7711435230424464
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,1,0.3229166666666667,0.6666666666666666,0.0
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,20,0.35416666666666663,2.0,0.06342087719424044
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,40,0.3333333333333333,2.0,0.1810419846004489
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,60,0.5260416666666666,2.0,0.32449219957330977
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,80,0.640625,2.0,0.3612050296989894
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,100,0.7395833333333333,2.0,0.5027445412905029
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,120,0.984375,2.0,0.6336554548013029
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,140,1.0729166666666665,2.0,0.7335125218979665
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,160,1.3125,2.0,0.9037640197703389
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,180,1.4739583333333333,2.0,1.0279619778281073
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,200,1.489583333333333,2.0,1.1319877175544129
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,220,1.640625,2.0,1.1612906145458903
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,240,1.609375,2.0,1.373522520492362
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,260,1.7395833333333333,2.0,1.477711302761763
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,280,1.645833333333333,2.0,1.5839215769355663
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,300,1.7656249999999998,2.0,1.6595560585273987
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,320,1.7708333333333333,2.0,1.7094952595403012
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,340,1.6666666666666665,2.0,1.7855494557228577
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,360,1.8333333333333335,2.0,1.819378917839023
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,380,1.8958333333333335,2.0,1.7616660301615752
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,3,400,1.7291666666666665,2.0,1.795580499058619
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,1,0.27083333333333337,0.0,0.0
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,20,0.29166666666666663,2.0,0.0882581030278795
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,40,0.49479166666666663,2.0,0.19360746469931905
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,60,0.5364583333333333,2.0,0.29294458954175107
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,80,0.7083333333333334,2.0,0.3978421293113482
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,100,0.7135416666666667,2.0,0.5147307395475286
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,120,0.9010416666666666,2.0,0.5254213199773309
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,140,1.0885416666666667,2.0,0.7749007055413218
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,160,1.3489583333333333,2.0,0.9476993880294797
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,180,1.4791666666666665,2.0,1.1323855422019458
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,200,1.3333333333333333,2.0,1.218808960597731
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,220,1.578125,2.0,1.3085780301952596
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,240,1.5416666666666667,2.0,1.4494898261704123
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,260,1.6822916666666665,2.0,1.5038269164200984
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,280,1.6197916666666665,2.0,1.6502139518755634
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,300,1.6822916666666665,2.0,1.6931423611257088
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,320,1.75,2.0,1.7057146646717964
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,340,1.723958333333333,2.0,1.7846175170661196
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,360,1.7604166666666665,2.0,1.8376719952607485
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,380,1.7916666666666665,2.0,1.7889221697028603
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,4,400,1.7239583333333335,2.0,1.8359327436129476
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,1,0.28125,0.3333333333333333,0.006666666666666666
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,20,0.31770833333333337,2.0,0.07980441950442142
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,40,0.3645833333333333,2.0,0.18515103216305648
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,60,0.5677083333333333,2.0,0.2667280299633315
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,80,0.5833333333333334,2.0,0.30919305139477476
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,100,0.7291666666666667,2.0,0.4680049411345885
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,120,0.96875,2.0,0.5215798749133022
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,140,1.1458333333333333,2.0,0.7722408449203059
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,160,1.4114583333333335,2.0,0.9623150333642597
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,180,1.1666666666666667,2.0,1.10007561975145
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,200,1.5885416666666665,2.0,1.1648947640141887
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,220,1.5677083333333333,2.0,1.3289786005387099
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,240,1.4895833333333335,2.0,1.469787337685062
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,260,1.765625,2.0,1.6018781910902014
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,280,1.6979166666666665,2.0,1.6684083980271085
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,300,1.7239583333333333,2.0,1.644862388638971
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,320,1.7708333333333333,2.0,1.6978339114628656
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,340,1.7291666666666665,2.0,1.6931877486902058
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,360,1.7708333333333333,2.0,1.7258420842110038
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,380,1.8541666666666667,2.0,1.725009864831112
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,5,400,1.8333333333333333,2.0,1.7498296228559254
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,1,0.27604166666666663,2.0,0.013333333333333332
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,20,0.265625,2.0,0.058747271727738574
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,40,0.375,2.0,0.13513606281161153
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,60,0.359375,2.0,0.2503777143469201
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,80,0.625,2.0,0.3294499456578695
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,100,0.7395833333333333,2.0,0.43486795503954334
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,120,0.9010416666666666,2.0,0.596275017839056
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,140,1.0416666666666665,2.0,0.710798713905592
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,160,1.2239583333333333,2.0,0.846849763991961
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,180,1.5416666666666665,2.0,1.0204388325445324
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,200,1.5520833333333333,2.0,1.2341175459872922
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,220,1.6666666666666667,2.0,1.3946521195882047
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,240,1.640625,2.0,1.4211695745313613
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,260,1.7708333333333335,2.0,1.5242470285091807
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,280,1.8229166666666665,2.0,1.5731618748902831
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,300,1.8333333333333333,2.0,1.6209038202972883
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,320,1.7916666666666665,2.0,1.7469123683685681
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,340,1.7447916666666667,2.0,1.7874012840807183
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,360,1.8958333333333333,2.0,1.6942767294214838
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,380,1.8958333333333333,2.0,1.655915643542516
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,6,400,1.8125,2.0,1.7255929379667647
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,1,0.2864583333333333,2.0,0.006666666666666666
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,20,0.265625,2.0,0.08855090073991026
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,40,0.28645833333333337,2.0,0.13039240516255146
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,60,0.41666666666666663,2.0,0.17513358220605596
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,80,0.578125,2.0,0.28385999087667574
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,100,0.5989583333333333,2.0,0.4003487610463928
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,120,0.8854166666666667,2.0,0.5311853435183853
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,140,1.109375,2.0,0.6851615291650722
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,160,1.3020833333333333,2.0,0.7940979127502131
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,180,1.4114583333333333,2.0,0.9128200476274849
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,200,1.3072916666666665,2.0,1.026327621585048
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,220,1.5833333333333333,2.0,1.193010956505825
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,240,1.5052083333333335,2.0,1.3539000287875198
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,260,1.6875,2.0,1.5008433212461905
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,280,1.7239583333333333,2.0,1.554459034534873
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,300,1.7708333333333335,2.0,1.536636576172258
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,320,1.75,2.0,1.6223621534504151
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,340,1.8072916666666665,2.0,1.6597781771572464
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,360,1.75,2.0,1.7073276013105978
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,380,1.8333333333333333,2.0,1.7627238468992712
pair_gate,abs_lam0.00_beta0.75,acct,0.0,0.75,7,400,1.8125,2.0,1.7315121258770958
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,1,0.2708333333333333,0.0,0.0
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,20,0.28125,2.0,0.06561302061291743
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,40,0.40625,2.0,0.15741612196897126
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,60,0.5208333333333333,2.0,0.2264412729297044
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,80,0.7447916666666665,2.0,0.3786328200448234
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,100,0.8020833333333333,2.0,0.4676399874853222
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,120,1.0677083333333335,2.0,0.6229841648726331
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,140,1.1770833333333333,2.0,0.8630395925984519
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,160,1.3125,2.0,0.9602854733847835
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,180,1.453125,2.0,1.1455720211774247
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,200,1.6770833333333333,2.0,1.2795327026284484
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,220,1.6354166666666665,2.0,1.4141245494731876
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,240,1.8333333333333335,2.0,1.543220382415487
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,260,1.7604166666666665,2.0,1.5997786493431603
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,280,1.7916666666666665,2.0,1.6583569018993887
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,300,1.828125,2.0,1.667718113856347
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,320,1.875,2.0,1.713636818386604
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,340,1.9375,2.0,1.758050435889745
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,360,1.875,2.0,1.8058058755706565
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,380,1.9583333333333333,2.0,1.87035445446297
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,0,400,1.8541666666666665,2.0,1.840471456205053
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,1,0.21874999999999997,0.3333333333333333,0.006666666666666666
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,20,0.28125,2.0,0.11344175229105884
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,40,0.44270833333333326,2.0,0.24724882228157138
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,60,0.5052083333333333,2.0,0.3634740609183097
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,80,0.765625,2.0,0.6428424813683364
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,100,0.8072916666666666,2.0,0.6555015375572943
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,120,1.0208333333333335,2.0,0.7960672012711895
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,140,1.3125,2.0,0.9471111688736938
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,160,1.359375,2.0,1.028010458355708
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,180,1.5416666666666665,2.0,1.1915067605392453
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,200,1.71875,2.0,1.3061822380547905
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,220,1.7708333333333333,2.0,1.5141147172445857
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,240,1.661458333333333,2.0,1.6176443722982075
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,260,1.75,2.0,1.6780002110041496
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,280,1.8125,2.0,1.6177568794861623
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,300,1.8958333333333333,2.0,1.6743297043863687
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,320,1.875,2.0,1.7405146531664386
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,340,1.8125,2.0,1.7795915835200098
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,360,1.8958333333333335,2.0,1.7807523115669086
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,380,1.9166666666666665,2.0,1.7889946969390664
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,1,400,1.875,2.0,1.8364441636584072
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,1,0.29166666666666663,0.0,0.0
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,20,0.34375,2.0,0.08702998807398664
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,40,0.34375,2.0,0.23169539704936726
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,60,0.546875,2.0,0.284586346915607
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,80,0.6875,2.0,0.3900164990311369
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,100,0.8489583333333333,2.0,0.5479793113203407
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,120,0.9375,2.0,0.6288642075371178
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,140,1.296875,2.0,0.7225551655629942
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,160,1.2135416666666665,2.0,0.9083446741484834
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,180,1.3645833333333333,2.0,1.121589712957096
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,200,1.5885416666666665,2.0,1.2887069765694312
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,220,1.6875,2.0,1.3699271180845751
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,240,1.6979166666666667,2.0,1.4743071788409048
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,260,1.78125,2.0,1.5827155390575194
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,280,1.7708333333333333,2.0,1.5650105443762121
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,300,1.875,2.0,1.664393962973296
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,320,1.8333333333333333,2.0,1.7029705902199492
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,340,1.8541666666666665,2.0,1.7820056221145835
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,360,1.9375,2.0,1.7605605678550493
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,380,1.8958333333333335,2.0,1.790794645745337
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,2,400,1.9583333333333333,2.0,1.8141023859930745
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,3,1,0.3229166666666667,0.6666666666666666,0.0
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,3,20,0.3489583333333333,2.0,0.06342087719424044
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,3,40,0.3229166666666667,2.0,0.18638019360544753
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,3,60,0.5572916666666666,2.0,0.3491643787124074
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,3,80,0.7395833333333333,2.0,0.3776763731728207
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,3,100,0.796875,2.0,0.5137409414991491
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,3,120,1.0104166666666667,2.0,0.6660951925745379
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,3,140,1.1510416666666667,2.0,0.755169549437023
pair_gate,abs_lam0.50_beta0.75,acct,0.5,0.75,3,160,1.3645833333333335,2.0,0.9653963543802022
