env,method,seed,episode,sample_return,greedy_return,baseline
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,10,1000,0.375,0.125,0.22858743221421618
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,11,200,0.0,0.0,0.0
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,11,400,0.0,0.0,0.0
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,11,600,0.0,0.0,0.0
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,11,800,0.0,0.0,0.0
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,11,1000,0.0,0.0,0.0
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,12,200,0.3125,0.0625,0.11080067716337122
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,12,400,0.1875,0.125,0.08511985723041866
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,12,600,0.125,0.0625,0.08382666312116031
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,12,800,0.3125,0.0,0.15613125683098072
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,12,1000,0.25,0.125,0.22016662321175676
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,13,200,0.1875,0.125,0.1676802703992926
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,13,400,0.125,0.125,0.17697697706900456
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,13,600,0.125,0.0,0.21469222084778308
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,13,800,0.375,0.125,0.23012008672366058
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,13,1000,0.125,0.0,0.16016161277549135
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,14,200,0.0,0.0,5.868767376801173e-05
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,14,400,0.0625,0.25,0.10354015948947119
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,14,600,0.3125,0.125,0.2591001476415514
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,14,800,0.1875,0.125,0.1860904301361676
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,14,1000,0.25,0.0625,0.31962383090019597
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,15,200,0.1875,0.0625,0.13783752629137233
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,15,400,0.0,0.0,0.06524526128708932
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,15,600,0.1875,0.0625,0.13330224757275033
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,15,800,0.3125,0.125,0.31881976094499126
lbf_3x3_2p1f_coop,lbf_ppo_learned_agent_time_cf,15,1000,0.25,0.0625,0.23511118530617686
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,0,200,0.0625,0.0625,0.10678316310805698
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,0,400,0.1875,0.0625,0.15296021226173517
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,0,600,0.0625,0.0,0.10332097823769816
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,0,800,0.1875,0.0625,0.13177346135605636
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,0,1000,0.125,0.125,0.16079706788469889
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,1,200,0.0,0.0,0.10325940561305227
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,1,400,0.3125,0.0625,0.2515064344511975
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,1,600,0.3125,0.125,0.24189729075939292
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,1,800,0.125,0.0625,0.26023940650835337
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,1,1000,0.375,0.1875,0.2970265455088332
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,2,200,0.25,0.0625,0.1586810600238336
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,2,400,0.0625,0.0625,0.058402619614037504
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,2,600,0.0625,0.0625,0.0899918977731761
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,2,800,0.0625,0.0625,0.0864216914154686
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,2,1000,0.0625,0.125,0.0937771490742423
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,3,200,0.0625,0.0625,0.09120765505070015
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,3,400,0.1875,0.0625,0.18027605114207923
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,3,600,0.0625,0.125,0.15563141301555977
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,3,800,0.3125,0.0625,0.30123717194592786
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,3,1000,0.125,0.0625,0.2910470231998419
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,4,200,0.125,0.0625,0.1507766203206436
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,4,400,0.1875,0.0625,0.1518109674463181
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,4,600,0.25,0.1875,0.2386994003075505
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,4,800,0.1875,0.0625,0.19943415855142643
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,4,1000,0.25,0.0625,0.30491956472066223
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,5,200,0.0625,0.0625,0.16190407805969947
