env,method,top_fraction,seed,episode,sample_return,greedy_return,baseline
delayed_lever,learned_pruned_acct,0.30,19,140,1.49609375,2.0,1.2797902104934598
delayed_lever,learned_pruned_acct,0.30,19,160,1.74609375,2.0,1.4204770571114431
delayed_lever,learned_pruned_acct,0.30,19,180,1.78125,2.0,1.5376407230829146
delayed_lever,learned_pruned_acct,0.30,19,200,1.7265625,2.0,1.5854089033965706
delayed_lever,learned_pruned_acct,0.30,19,220,1.69921875,2.0,1.677936603324319
delayed_lever,learned_pruned_acct,0.30,19,240,1.87890625,2.0,1.6802122440758527
delayed_lever,learned_pruned_acct,0.30,19,260,1.84375,2.0,1.7013414026675966
delayed_lever,learned_pruned_acct,0.30,19,280,1.94140625,2.0,1.780594855818948
delayed_lever,learned_pruned_acct,0.30,19,300,1.98046875,2.0,1.8006499502570954
delayed_lever,learned_pruned_acct,0.30,19,320,1.8828125,2.0,1.8272834820958646
delayed_lever,learned_pruned_acct,0.30,19,340,1.8828125,2.0,1.8846930757934175
delayed_lever,learned_pruned_acct,0.30,19,360,1.84375,2.0,1.898520178201125
delayed_lever,learned_pruned_acct,0.30,19,380,1.94140625,2.0,1.8887031782260397
delayed_lever,learned_pruned_acct,0.30,19,400,1.94140625,2.0,1.9011973545526981
delayed_lever,learned_pruned_acct,0.30,19,420,1.94140625,2.0,1.877023981135348
delayed_lever,learned_pruned_acct,0.30,19,440,1.94140625,2.0,1.8978819457025085
delayed_lever,learned_pruned_acct,0.30,19,460,1.90234375,2.0,1.907815172890875
delayed_lever,learned_pruned_acct,0.30,19,480,1.94140625,2.0,1.9176129804938291
delayed_lever,learned_pruned_acct,0.30,19,500,1.9609375,2.0,1.927264724854022
delayed_lever,learned_pruned_acct,0.30,19,520,1.94140625,2.0,1.926941350484745
delayed_lever,learned_pruned_acct,0.30,19,540,1.921875,2.0,1.9512254631779542
delayed_lever,learned_pruned_acct,0.30,19,560,1.921875,2.0,1.9674377303989397
delayed_lever,learned_pruned_acct,0.30,19,580,1.9609375,2.0,1.9782611692358936
delayed_lever,learned_pruned_acct,0.30,19,600,1.95703125,2.0,1.9619571832852478
delayed_lever,learned_pruned_acct,0.30,19,620,1.98046875,2.0,1.9496023122932133
delayed_lever,learned_pruned_acct,0.30,19,640,1.94140625,2.0,1.9459272817567368
delayed_lever,learned_pruned_acct,0.30,19,660,1.9609375,2.0,1.94130260232633
delayed_lever,learned_pruned_acct,0.30,19,680,1.98046875,2.0,1.9608131493917786
delayed_lever,learned_pruned_acct,0.30,19,700,1.9609375,2.0,1.9546129864144728
delayed_lever,learned_pruned_acct,0.30,19,720,1.98046875,2.0,1.9471012479961454
delayed_lever,learned_pruned_acct,0.30,19,740,1.9609375,2.0,1.9416251674663307
delayed_lever,learned_pruned_acct,0.30,19,760,1.9609375,2.0,1.9610284964506535
delayed_lever,learned_pruned_acct,0.30,19,780,1.921875,2.0,1.9543643954658045
delayed_lever,learned_pruned_acct,0.30,19,800,1.98046875,2.0,1.9469352866971084
delayed_lever,learned_pruned_acct,0.30,20,1,0.56640625,0.75,0.005
delayed_lever,learned_pruned_acct,0.30,20,20,0.73828125,2.0,0.17063959931834433
delayed_lever,learned_pruned_acct,0.30,20,40,0.82421875,2.0,0.3406305252423127
delayed_lever,learned_pruned_acct,0.30,20,60,1.1015625,2.0,0.5993406775477115
delayed_lever,learned_pruned_acct,0.30,20,80,1.1796875,2.0,0.8172128907627684
delayed_lever,learned_pruned_acct,0.30,20,100,1.28125,2.0,1.0079436288811725
delayed_lever,learned_pruned_acct,0.30,20,120,1.6796875,2.0,1.145273205798087
delayed_lever,learned_pruned_acct,0.30,20,140,1.71875,2.0,1.2351056952645807
delayed_lever,learned_pruned_acct,0.30,20,160,1.63671875,2.0,1.4327965549635082
delayed_lever,learned_pruned_acct,0.30,20,180,1.78515625,2.0,1.5601580277031275
delayed_lever,learned_pruned_acct,0.30,20,200,1.7421875,2.0,1.6846548546509568
delayed_lever,learned_pruned_acct,0.30,20,220,1.77734375,2.0,1.6815392410683727
delayed_lever,learned_pruned_acct,0.30,20,240,1.83984375,2.0,1.6379385088118306
delayed_lever,learned_pruned_acct,0.30,20,260,1.95703125,2.0,1.7148431482439872
delayed_lever,learned_pruned_acct,0.30,20,280,1.86328125,2.0,1.7709795537311297
delayed_lever,learned_pruned_acct,0.30,20,300,1.921875,2.0,1.8249580648543928
delayed_lever,learned_pruned_acct,0.30,20,320,1.90234375,2.0,1.800981599334015
delayed_lever,learned_pruned_acct,0.30,20,340,1.82421875,2.0,1.8085136913770077
delayed_lever,learned_pruned_acct,0.30,20,360,1.90234375,2.0,1.8721622138813343
delayed_lever,learned_pruned_acct,0.30,20,380,1.8984375,2.0,1.8950365568022862
delayed_lever,learned_pruned_acct,0.30,20,400,1.9609375,2.0,1.8864613410122077
delayed_lever,learned_pruned_acct,0.30,20,420,1.84375,2.0,1.8828290669042642
delayed_lever,learned_pruned_acct,0.30,20,440,1.921875,2.0,1.921775751007304
delayed_lever,learned_pruned_acct,0.30,20,460,1.921875,2.0,1.9025716042663203
delayed_lever,learned_pruned_acct,0.30,20,480,1.98046875,2.0,1.9153381082395158
delayed_lever,learned_pruned_acct,0.30,20,500,1.95703125,2.0,1.8798166662531421
delayed_lever,learned_pruned_acct,0.30,20,520,1.9609375,2.0,1.9197646483184947
delayed_lever,learned_pruned_acct,0.30,20,540,1.90234375,2.0,1.923836219680853
delayed_lever,learned_pruned_acct,0.30,20,560,1.9609375,2.0,1.9265544331799331
delayed_lever,learned_pruned_acct,0.30,20,580,1.9609375,2.0,1.9509671541008522
delayed_lever,learned_pruned_acct,0.30,20,600,1.94140625,2.0,1.9672652811998896
delayed_lever,learned_pruned_acct,0.30,20,620,1.9609375,2.0,1.978146040775885
delayed_lever,learned_pruned_acct,0.30,20,640,1.98046875,2.0,1.96091012260757
delayed_lever,learned_pruned_acct,0.30,20,660,1.98046875,2.0,1.9739032862378845
delayed_lever,learned_pruned_acct,0.30,20,680,2.0,2.0,1.9655468102498037
delayed_lever,learned_pruned_acct,0.30,20,700,1.9609375,2.0,1.9769987758703784
delayed_lever,learned_pruned_acct,0.30,20,720,1.98046875,2.0,1.9846441994109394
delayed_lever,learned_pruned_acct,0.30,20,740,2.0,2.0,1.9897483451140614
delayed_lever,learned_pruned_acct,0.30,20,760,1.98046875,2.0,1.9931559134744652
delayed_lever,learned_pruned_acct,0.30,20,780,1.94140625,2.0,1.9954308332761712
delayed_lever,learned_pruned_acct,0.30,20,800,1.94140625,2.0,1.996949587870894
delayed_lever,learned_pruned_acct,0.30,21,1,0.53515625,2.0,0.04
delayed_lever,learned_pruned_acct,0.30,21,20,0.765625,2.0,0.2293714097258645
delayed_lever,learned_pruned_acct,0.30,21,40,0.9296875,2.0,0.38963047434135256
delayed_lever,learned_pruned_acct,0.30,21,60,1.07421875,2.0,0.6087118591791478
delayed_lever,learned_pruned_acct,0.30,21,80,1.34375,2.0,0.8238598852510681
delayed_lever,learned_pruned_acct,0.30,21,100,1.45703125,2.0,0.9986830655900905
delayed_lever,learned_pruned_acct,0.30,21,120,1.63671875,2.0,1.173070096549196
delayed_lever,learned_pruned_acct,0.30,21,140,1.71875,2.0,1.2575958163199181
delayed_lever,learned_pruned_acct,0.30,21,160,1.66015625,2.0,1.415712790653973
delayed_lever,learned_pruned_acct,0.30,21,180,1.765625,2.0,1.5250796345206539
delayed_lever,learned_pruned_acct,0.30,21,200,1.78515625,2.0,1.5461858717269652
delayed_lever,learned_pruned_acct,0.30,21,220,1.78515625,2.0,1.6548141322564627
delayed_lever,learned_pruned_acct,0.30,21,240,1.8046875,2.0,1.7087008602108993
delayed_lever,learned_pruned_acct,0.30,21,260,1.90234375,2.0,1.7829283521913946
delayed_lever,learned_pruned_acct,0.30,21,280,1.921875,2.0,1.8346544173087718
delayed_lever,learned_pruned_acct,0.30,21,300,1.921875,2.0,1.889613970900845
delayed_lever,learned_pruned_acct,0.30,21,320,1.82421875,2.0,1.883341179436879
delayed_lever,learned_pruned_acct,0.30,21,340,1.8046875,2.0,1.9221176414165133
delayed_lever,learned_pruned_acct,0.30,21,360,1.87890625,2.0,1.8898409197510064
delayed_lever,learned_pruned_acct,0.30,21,380,1.921875,2.0,1.8619853077179382
delayed_lever,learned_pruned_acct,0.30,21,400,1.94140625,2.0,1.834992125705503
delayed_lever,learned_pruned_acct,0.30,21,420,1.921875,2.0,1.8898394277186312
delayed_lever,learned_pruned_acct,0.30,21,440,1.86328125,2.0,1.909077540500429
delayed_lever,learned_pruned_acct,0.30,21,460,1.9609375,2.0,1.9392994412265065
delayed_lever,learned_pruned_acct,0.30,21,480,1.9609375,2.0,1.942097439801401
delayed_lever,learned_pruned_acct,0.30,21,500,1.90234375,2.0,1.9417258711330163
delayed_lever,learned_pruned_acct,0.30,21,520,1.94140625,2.0,1.9610957270213183
delayed_lever,learned_pruned_acct,0.30,21,540,1.98046875,2.0,1.9740271972240955
delayed_lever,learned_pruned_acct,0.30,21,560,1.98046875,2.0,1.9425703302119859
delayed_lever,learned_pruned_acct,0.30,21,580,1.921875,2.0,1.9616594946342594
delayed_lever,learned_pruned_acct,0.30,21,600,1.9609375,2.0,1.9744035729767129
delayed_lever,learned_pruned_acct,0.30,21,620,1.921875,2.0,1.982911621270806
delayed_lever,learned_pruned_acct,0.30,21,640,1.90234375,2.0,1.9715608465300227
delayed_lever,learned_pruned_acct,0.30,21,660,1.9609375,2.0,1.9810137944334765
delayed_lever,learned_pruned_acct,0.30,21,680,1.9609375,2.0,1.9873246578104082
delayed_lever,learned_pruned_acct,0.30,21,700,1.9609375,2.0,1.9915378405095052
delayed_lever,learned_pruned_acct,0.30,21,720,1.9609375,2.0,1.9943505948658828
delayed_lever,learned_pruned_acct,0.30,21,740,1.98046875,2.0,1.9962284120967893
delayed_lever,learned_pruned_acct,0.30,21,760,2.0,2.0,1.9974820578496415
delayed_lever,learned_pruned_acct,0.30,21,780,1.94140625,2.0,1.9983190017480026
delayed_lever,learned_pruned_acct,0.30,21,800,1.9609375,2.0,1.99887775216646
delayed_lever,learned_pruned_acct,0.30,22,1,0.58984375,2.0,0.01
delayed_lever,learned_pruned_acct,0.30,22,20,0.76171875,2.0,0.28922892036151276
delayed_lever,learned_pruned_acct,0.30,22,40,0.890625,2.0,0.42334168355999635
delayed_lever,learned_pruned_acct,0.30,22,60,1.09375,2.0,0.6295395963030291
delayed_lever,learned_pruned_acct,0.30,22,80,1.3359375,2.0,0.913925571090832
delayed_lever,learned_pruned_acct,0.30,22,100,1.36328125,2.0,1.1117319807018158
delayed_lever,learned_pruned_acct,0.30,22,120,1.5234375,2.0,1.1959127748720284
delayed_lever,learned_pruned_acct,0.30,22,140,1.58984375,2.0,1.302376315202364
delayed_lever,learned_pruned_acct,0.30,22,160,1.87890625,2.0,1.4237569690262517
delayed_lever,learned_pruned_acct,0.30,22,180,1.7265625,2.0,1.5546368251542402
delayed_lever,learned_pruned_acct,0.30,22,200,1.8203125,2.0,1.617999095898795
delayed_lever,learned_pruned_acct,0.30,22,220,1.7578125,2.0,1.6807052824953208
delayed_lever,learned_pruned_acct,0.30,22,240,1.86328125,2.0,1.6815588112558648
delayed_lever,learned_pruned_acct,0.30,22,260,1.90234375,2.0,1.7696730797047306
delayed_lever,learned_pruned_acct,0.30,22,280,1.90234375,2.0,1.77039471405606
delayed_lever,learned_pruned_acct,0.30,22,300,1.8046875,2.0,1.8289806365922014
delayed_lever,learned_pruned_acct,0.30,22,320,1.921875,2.0,1.845947005988356
delayed_lever,learned_pruned_acct,0.30,22,340,1.94140625,2.0,1.8566583578290394
delayed_lever,learned_pruned_acct,0.30,22,360,1.921875,2.0,1.9043039770022006
delayed_lever,learned_pruned_acct,0.30,22,380,1.98046875,2.0,1.9361125721814103
delayed_lever,learned_pruned_acct,0.30,22,400,1.90234375,2.0,1.9573482438933811
delayed_lever,learned_pruned_acct,0.30,22,420,1.9609375,2.0,1.929900604599055
delayed_lever,learned_pruned_acct,0.30,22,440,1.921875,2.0,1.8913217221628364
delayed_lever,learned_pruned_acct,0.30,22,460,1.8828125,2.0,1.9274455153592946
delayed_lever,learned_pruned_acct,0.30,22,480,1.9609375,2.0,1.9121258651815982
delayed_lever,learned_pruned_acct,0.30,22,500,1.98046875,2.0,1.918736507164153
delayed_lever,learned_pruned_acct,0.30,22,520,1.98046875,2.0,1.9457478443701253
delayed_lever,learned_pruned_acct,0.30,22,540,1.9609375,2.0,1.963780828416598
delayed_lever,learned_pruned_acct,0.30,22,560,1.98046875,2.0,1.958788976714558
delayed_lever,learned_pruned_acct,0.30,22,580,1.98046875,2.0,1.972487192330454
delayed_lever,learned_pruned_acct,0.30,22,600,1.94140625,2.0,1.909592430274446
delayed_lever,learned_pruned_acct,0.30,22,620,1.9609375,2.0,1.876804163287803
delayed_lever,learned_pruned_acct,0.30,22,640,1.9609375,2.0,1.9177534773238982
delayed_lever,learned_pruned_acct,0.30,22,660,2.0,2.0,1.9450915658122983
delayed_lever,learned_pruned_acct,0.30,22,680,1.90234375,2.0,1.945609647465184
delayed_lever,learned_pruned_acct,0.30,22,700,1.921875,2.0,1.9636885670611872
delayed_lever,learned_pruned_acct,0.30,22,720,1.98046875,2.0,1.9540550595730304
delayed_lever,learned_pruned_acct,0.30,22,740,1.9609375,2.0,1.9693267915091426
delayed_lever,learned_pruned_acct,0.30,22,760,1.9609375,2.0,1.9795223214921975
delayed_lever,learned_pruned_acct,0.30,22,780,1.94140625,2.0,1.9863289385851532
delayed_lever,learned_pruned_acct,0.30,22,800,2.0,2.0,1.9712551723237244
delayed_lever,learned_pruned_acct,0.30,23,1,0.46484375,2.0,0.015
delayed_lever,learned_pruned_acct,0.30,23,20,0.734375,2.0,0.21710444674198612
delayed_lever,learned_pruned_acct,0.30,23,40,0.95703125,2.0,0.4315616428106161
delayed_lever,learned_pruned_acct,0.30,23,60,1.0625,2.0,0.5963122682002182
delayed_lever,learned_pruned_acct,0.30,23,80,1.41015625,2.0,0.7828788427512015
delayed_lever,learned_pruned_acct,0.30,23,100,1.34765625,2.0,0.9041114930922496
delayed_lever,learned_pruned_acct,0.30,23,120,1.58984375,2.0,1.1186847856693263
delayed_lever,learned_pruned_acct,0.30,23,140,1.59375,2.0,1.2505468255470555
delayed_lever,learned_pruned_acct,0.30,23,160,1.78515625,2.0,1.3279627659314663
delayed_lever,learned_pruned_acct,0.30,23,180,1.6796875,2.0,1.5061096468884345
delayed_lever,learned_pruned_acct,0.30,23,200,1.8203125,2.0,1.6358656642123572
delayed_lever,learned_pruned_acct,0.30,23,220,1.921875,2.0,1.697230350965987
delayed_lever,learned_pruned_acct,0.30,23,240,1.78515625,2.0,1.7503093646994003
delayed_lever,learned_pruned_acct,0.30,23,260,1.94140625,2.0,1.7792774244299319
delayed_lever,learned_pruned_acct,0.30,23,280,1.921875,2.0,1.768267271188054
delayed_lever,learned_pruned_acct,0.30,23,300,1.921875,2.0,1.824024307364039
delayed_lever,learned_pruned_acct,0.30,23,320,1.86328125,2.0,1.840138841489682
delayed_lever,learned_pruned_acct,0.30,23,340,1.83984375,2.0,1.852813804057883
delayed_lever,learned_pruned_acct,0.30,23,360,1.921875,2.0,1.9017373222567353
delayed_lever,learned_pruned_acct,0.30,23,380,1.9609375,2.0,1.9143807692438497
delayed_lever,learned_pruned_acct,0.30,23,400,1.90234375,2.0,1.9178399190116548
delayed_lever,learned_pruned_acct,0.30,23,420,1.94140625,2.0,1.9281184593661396
delayed_lever,learned_pruned_acct,0.30,23,440,1.94140625,2.0,1.9021942061291968
delayed_lever,learned_pruned_acct,0.30,23,460,1.921875,2.0,1.8901857885592712
delayed_lever,learned_pruned_acct,0.30,23,480,1.90234375,2.0,1.9266871570301698
delayed_lever,learned_pruned_acct,0.30,23,500,1.921875,2.0,1.9322147130644391
delayed_lever,learned_pruned_acct,0.30,23,520,1.94140625,2.0,1.9547460020741134
delayed_lever,learned_pruned_acct,0.30,23,540,1.94140625,2.0,1.9697880702308899
delayed_lever,learned_pruned_acct,0.30,23,560,1.94140625,2.0,1.979830274844037
delayed_lever,learned_pruned_acct,0.30,23,580,1.90234375,2.0,1.969503715091773
delayed_lever,learned_pruned_acct,0.30,23,600,1.90234375,2.0,1.959213616914164
delayed_lever,learned_pruned_acct,0.30,23,620,1.94140625,2.0,1.952333706785642
delayed_lever,learned_pruned_acct,0.30,23,640,1.94140625,2.0,1.9493365541292063
delayed_lever,learned_pruned_acct,0.30,23,660,2.0,2.0,1.925022532645263
delayed_lever,learned_pruned_acct,0.30,23,680,1.98046875,2.0,1.9499444450919705
delayed_lever,learned_pruned_acct,0.30,23,700,1.90234375,2.0,1.9481182849466394
delayed_lever,learned_pruned_acct,0.30,23,720,2.0,2.0,1.9461377937105473
delayed_lever,learned_pruned_acct,0.30,23,740,1.9609375,2.0,1.9640411617048439
delayed_lever,learned_pruned_acct,0.30,23,760,1.9609375,2.0,1.9582605487445854
delayed_lever,learned_pruned_acct,0.30,23,780,1.921875,2.0,1.951290715551948
delayed_lever,learned_pruned_acct,0.30,23,800,1.98046875,2.0,1.967481293403994
delayed_lever,learned_pruned_acct,0.30,24,1,0.4921875,2.0,0.01
delayed_lever,learned_pruned_acct,0.30,24,20,0.7421875,2.0,0.19567537978429334
delayed_lever,learned_pruned_acct,0.30,24,40,0.890625,2.0,0.4088129267512491
delayed_lever,learned_pruned_acct,0.30,24,60,1.015625,2.0,0.5636797616167174
delayed_lever,learned_pruned_acct,0.30,24,80,1.28125,2.0,0.7131470967747164
delayed_lever,learned_pruned_acct,0.30,24,100,1.44921875,2.0,0.9043333300403485
delayed_lever,learned_pruned_acct,0.30,24,120,1.5,2.0,1.1817211492483304
delayed_lever,learned_pruned_acct,0.30,24,140,1.48046875,2.0,1.435615573104776
delayed_lever,learned_pruned_acct,0.30,24,160,1.49609375,2.0,1.5326551315860848
delayed_lever,learned_pruned_acct,0.30,24,180,1.703125,2.0,1.6063832486045908
delayed_lever,learned_pruned_acct,0.30,24,200,1.68359375,2.0,1.6327023286127402
delayed_lever,learned_pruned_acct,0.30,24,220,1.74609375,2.0,1.699343241312084
delayed_lever,learned_pruned_acct,0.30,24,240,1.78125,2.0,1.732102029044529
delayed_lever,learned_pruned_acct,0.30,24,260,1.90234375,2.0,1.7407276718407532
delayed_lever,learned_pruned_acct,0.30,24,280,1.8046875,2.0,1.7842914231766387
delayed_lever,learned_pruned_acct,0.30,24,300,1.765625,2.0,1.792392180752021
delayed_lever,learned_pruned_acct,0.30,24,320,1.74609375,2.0,1.8443685492653612
delayed_lever,learned_pruned_acct,0.30,24,340,1.921875,2.0,1.8148245437274995
delayed_lever,learned_pruned_acct,0.30,24,360,1.90234375,2.0,1.8354672059476658
delayed_lever,learned_pruned_acct,0.30,24,380,1.8828125,2.0,1.8901565950755224
delayed_lever,learned_pruned_acct,0.30,24,400,1.94140625,2.0,1.8881459040406947
delayed_lever,learned_pruned_acct,0.30,24,420,1.94140625,2.0,1.9060997541326061
delayed_lever,learned_pruned_acct,0.30,24,440,1.90234375,2.0,1.9164677532559107
delayed_lever,learned_pruned_acct,0.30,24,460,1.90234375,2.0,1.9250076464435297
delayed_lever,learned_pruned_acct,0.30,24,480,1.9609375,2.0,1.9268753029450236
delayed_lever,learned_pruned_acct,0.30,24,500,2.0,2.0,1.8930416880335499
delayed_lever,learned_pruned_acct,0.30,24,520,1.921875,2.0,1.9108607341312132
delayed_lever,learned_pruned_acct,0.30,24,540,1.9609375,2.0,1.9187867771784333
delayed_lever,learned_pruned_acct,0.30,24,560,1.921875,2.0,1.9207814050323992
delayed_lever,learned_pruned_acct,0.30,24,580,1.8828125,2.0,1.929734651216966
delayed_lever,learned_pruned_acct,0.30,24,600,1.9609375,2.0,1.9530902930142942
delayed_lever,learned_pruned_acct,0.30,24,620,1.9609375,2.0,1.9486644218949019
delayed_lever,learned_pruned_acct,0.30,24,640,2.0,2.0,1.9486971432163829
delayed_lever,learned_pruned_acct,0.30,24,660,1.94140625,2.0,1.9449061097841933
delayed_lever,learned_pruned_acct,0.30,24,680,1.9609375,2.0,1.9632188796969272
delayed_lever,learned_pruned_acct,0.30,24,700,2.0,2.0,1.9292885713539851
delayed_lever,learned_pruned_acct,0.30,24,720,1.98046875,2.0,1.9346975435269167
delayed_lever,learned_pruned_acct,0.30,24,740,1.9765625,2.0,1.9564035594833795
delayed_lever,learned_pruned_acct,0.30,24,760,1.9609375,2.0,1.970894668770957
delayed_lever,learned_pruned_acct,0.30,24,780,1.9375,2.0,1.9805690488509182
delayed_lever,learned_pruned_acct,0.30,24,800,1.98046875,2.0,1.987027742114089
delayed_lever,learned_pruned_acct,0.30,25,1,0.56640625,0.75,0.005
delayed_lever,learned_pruned_acct,0.30,25,20,0.66015625,2.0,0.235914278446333
delayed_lever,learned_pruned_acct,0.30,25,40,0.9765625,2.0,0.4209422584542074
delayed_lever,learned_pruned_acct,0.30,25,60,1.09765625,2.0,0.616524839415168
delayed_lever,learned_pruned_acct,0.30,25,80,1.19921875,2.0,0.8619114016185777
delayed_lever,learned_pruned_acct,0.30,25,100,1.421875,2.0,0.9432942476896823
delayed_lever,learned_pruned_acct,0.30,25,120,1.5625,2.0,1.1629715856561058
delayed_lever,learned_pruned_acct,0.30,25,140,1.62109375,2.0,1.2875755185537625
delayed_lever,learned_pruned_acct,0.30,25,160,1.80078125,2.0,1.2754693910410786
delayed_lever,learned_pruned_acct,0.30,25,180,1.84375,2.0,1.466797589678451
delayed_lever,learned_pruned_acct,0.30,25,200,1.76171875,2.0,1.5807296137738902
delayed_lever,learned_pruned_acct,0.30,25,220,1.86328125,2.0,1.6316003356879878
delayed_lever,learned_pruned_acct,0.30,25,240,1.8046875,2.0,1.7348278875818972
delayed_lever,learned_pruned_acct,0.30,25,260,1.87890625,2.0,1.7585138799216027
delayed_lever,learned_pruned_acct,0.30,25,280,1.94140625,2.0,1.8161839212474535
delayed_lever,learned_pruned_acct,0.30,25,300,1.86328125,2.0,1.836374737216612
delayed_lever,learned_pruned_acct,0.30,25,320,1.8828125,2.0,1.890762470185288
delayed_lever,learned_pruned_acct,0.30,25,340,1.89453125,2.0,1.9270721542808635
delayed_lever,learned_pruned_acct,0.30,25,360,1.84375,2.0,1.9316948707416084
delayed_lever,learned_pruned_acct,0.30,25,380,1.921875,2.0,1.9105497533425675
delayed_lever,learned_pruned_acct,0.30,25,400,1.90234375,2.0,1.9402823022560387
delayed_lever,learned_pruned_acct,0.30,25,420,1.94140625,2.0,1.9423989447767538
delayed_lever,learned_pruned_acct,0.30,25,440,1.8828125,2.0,1.9615450763514555
delayed_lever,learned_pruned_acct,0.30,25,460,1.90234375,2.0,1.974327186418998
delayed_lever,learned_pruned_acct,0.30,25,480,1.921875,2.0,1.9615915494313962
delayed_lever,learned_pruned_acct,0.30,25,500,1.94140625,2.0,1.9329191437607658
delayed_lever,learned_pruned_acct,0.30,25,520,1.86328125,2.0,1.9552162856225297
delayed_lever,learned_pruned_acct,0.30,25,540,1.921875,2.0,1.9293097871222813
delayed_lever,learned_pruned_acct,0.30,25,560,2.0,2.0,1.9528066503577706
delayed_lever,learned_pruned_acct,0.30,25,580,1.94140625,2.0,1.9480665233928334
delayed_lever,learned_pruned_acct,0.30,25,600,1.921875,2.0,1.9408287970160987
delayed_lever,learned_pruned_acct,0.30,25,620,2.0,2.0,1.9005455702243939
delayed_lever,learned_pruned_acct,0.30,25,640,1.94140625,2.0,1.9162250465840223
delayed_lever,learned_pruned_acct,0.30,25,660,1.98046875,2.0,1.944071173266082
delayed_lever,learned_pruned_acct,0.30,25,680,1.9609375,2.0,1.9413923938569824
delayed_lever,learned_pruned_acct,0.30,25,700,1.9609375,2.0,1.9608730949334388
delayed_lever,learned_pruned_acct,0.30,25,720,1.921875,2.0,1.9738785662674592
delayed_lever,learned_pruned_acct,0.30,25,740,1.94140625,2.0,1.9430366798134573
delayed_lever,learned_pruned_acct,0.30,25,760,1.921875,2.0,1.9369708333458264
delayed_lever,learned_pruned_acct,0.30,25,780,1.9609375,2.0,1.9579212258885932
delayed_lever,learned_pruned_acct,0.30,25,800,1.9609375,2.0,1.9522899568681726
delayed_lever,learned_pruned_acct,0.30,26,1,0.5703125,0.75,0.005
delayed_lever,learned_pruned_acct,0.30,26,20,0.70703125,2.0,0.2367943165669671
delayed_lever,learned_pruned_acct,0.30,26,40,0.82421875,2.0,0.40672775732637456
delayed_lever,learned_pruned_acct,0.30,26,60,0.95703125,2.0,0.5872218029895624
delayed_lever,learned_pruned_acct,0.30,26,80,1.3203125,2.0,0.7543664308932264
delayed_lever,learned_pruned_acct,0.30,26,100,1.359375,2.0,0.901961220858155
delayed_lever,learned_pruned_acct,0.30,26,120,1.5390625,2.0,1.0530521653476463
delayed_lever,learned_pruned_acct,0.30,26,140,1.62109375,2.0,1.2822526673072163
delayed_lever,learned_pruned_acct,0.30,26,160,1.75,2.0,1.3490384983452075
delayed_lever,learned_pruned_acct,0.30,26,180,1.81640625,2.0,1.5249182768935465
delayed_lever,learned_pruned_acct,0.30,26,200,1.8359375,2.0,1.636230948706941
delayed_lever,learned_pruned_acct,0.30,26,220,1.84375,2.0,1.6558122007647862
delayed_lever,learned_pruned_acct,0.30,26,240,1.83984375,2.0,1.6877288185875465
delayed_lever,learned_pruned_acct,0.30,26,260,1.84375,2.0,1.7526659376340474
delayed_lever,learned_pruned_acct,0.30,26,280,1.84375,2.0,1.771869770934319
delayed_lever,learned_pruned_acct,0.30,26,300,1.94140625,2.0,1.781155440664812
delayed_lever,learned_pruned_acct,0.30,26,320,1.94140625,2.0,1.8150541497877248
delayed_lever,learned_pruned_acct,0.30,26,340,1.98046875,2.0,1.8765286760552615
delayed_lever,learned_pruned_acct,0.30,26,360,1.95703125,2.0,1.8975512760825923
delayed_lever,learned_pruned_acct,0.30,26,380,1.94140625,2.0,1.8898404376016318
delayed_lever,learned_pruned_acct,0.30,26,400,1.94140625,2.0,1.8855696043198815
delayed_lever,learned_pruned_acct,0.30,26,420,1.8828125,2.0,1.9236053556328632
delayed_lever,learned_pruned_acct,0.30,26,440,2.0,2.0,1.901852266899504
delayed_lever,learned_pruned_acct,0.30,26,460,1.98046875,2.0,1.8971705148694098
delayed_lever,learned_pruned_acct,0.30,26,480,1.98046875,2.0,1.9313502159953466
delayed_lever,learned_pruned_acct,0.30,26,500,1.94140625,2.0,1.9541688569392281
delayed_lever,learned_pruned_acct,0.30,26,520,1.921875,2.0,1.9694027635379807
delayed_lever,learned_pruned_acct,0.30,26,540,1.8828125,2.0,1.97957304102428
delayed_lever,learned_pruned_acct,0.30,26,560,1.921875,2.0,1.986362799349095
delayed_lever,learned_pruned_acct,0.30,26,580,1.9609375,2.0,1.9700520020797783
delayed_lever,learned_pruned_acct,0.30,26,600,1.90234375,2.0,1.9800064778503552
delayed_lever,learned_pruned_acct,0.30,26,620,1.90234375,2.0,1.96538308966489
delayed_lever,learned_pruned_acct,0.30,26,640,1.90234375,2.0,1.9580484261658768
delayed_lever,learned_pruned_acct,0.30,26,660,1.94140625,2.0,1.9055925423437938
delayed_lever,learned_pruned_acct,0.30,26,680,1.94140625,2.0,1.9369728286755854
delayed_lever,learned_pruned_acct,0.30,26,700,1.9609375,2.0,1.9166351986533572
delayed_lever,learned_pruned_acct,0.30,26,720,1.94140625,2.0,1.9443449940572013
delayed_lever,learned_pruned_acct,0.30,26,740,1.9609375,2.0,1.9628442743645105
delayed_lever,learned_pruned_acct,0.30,26,760,1.94140625,2.0,1.9751945413694023
delayed_lever,learned_pruned_acct,0.30,26,780,1.94140625,2.0,1.9834396780751717
delayed_lever,learned_pruned_acct,0.30,26,800,1.9609375,2.0,1.9889441970681543
delayed_lever,learned_pruned_acct,0.30,27,1,0.5,2.0,0.015
