env,perturbation,method,seed,episode,sample_return,greedy_return,baseline
delayed_lever,noise_0.25,perturbed_acct,0,380,1.9609375,2.0,1.8828268105363901
delayed_lever,noise_0.25,perturbed_acct,0,400,1.94140625,2.0,1.8977642446381238
delayed_lever,noise_0.25,perturbed_acct,1,1,0.53515625,0.5,0.005
delayed_lever,noise_0.25,perturbed_acct,1,20,0.76171875,2.0,0.2583577392128106
delayed_lever,noise_0.25,perturbed_acct,1,40,0.8515625,2.0,0.43646649162542245
delayed_lever,noise_0.25,perturbed_acct,1,60,1.12109375,2.0,0.6709624907127323
delayed_lever,noise_0.25,perturbed_acct,1,80,1.30859375,2.0,0.7946905444666444
delayed_lever,noise_0.25,perturbed_acct,1,100,1.546875,2.0,1.0105974980342987
delayed_lever,noise_0.25,perturbed_acct,1,120,1.6171875,2.0,1.2531902413693705
delayed_lever,noise_0.25,perturbed_acct,1,140,1.59765625,2.0,1.3869339001718246
delayed_lever,noise_0.25,perturbed_acct,1,160,1.69921875,2.0,1.4635592708968497
delayed_lever,noise_0.25,perturbed_acct,1,180,1.58984375,2.0,1.5602828904025834
delayed_lever,noise_0.25,perturbed_acct,1,200,1.78125,2.0,1.6369528798747837
delayed_lever,noise_0.25,perturbed_acct,1,220,1.734375,2.0,1.713401288750173
delayed_lever,noise_0.25,perturbed_acct,1,240,1.89453125,2.0,1.7890464975815095
delayed_lever,noise_0.25,perturbed_acct,1,260,1.94140625,2.0,1.7433927814066281
delayed_lever,noise_0.25,perturbed_acct,1,280,1.90234375,2.0,1.7421666775927052
delayed_lever,noise_0.25,perturbed_acct,1,300,1.86328125,2.0,1.8278684185767884
delayed_lever,noise_0.25,perturbed_acct,1,320,1.8828125,2.0,1.8257012817029503
delayed_lever,noise_0.25,perturbed_acct,1,340,1.90234375,2.0,1.883636786198194
delayed_lever,noise_0.25,perturbed_acct,1,360,1.90234375,2.0,1.8738049908468715
delayed_lever,noise_0.25,perturbed_acct,1,380,1.8828125,2.0,1.8940480675624964
delayed_lever,noise_0.25,perturbed_acct,1,400,1.98046875,2.0,1.8654575639358846
delayed_lever,noise_0.25,perturbed_acct,2,1,0.5546875,0.5,0.01
delayed_lever,noise_0.25,perturbed_acct,2,20,0.75,2.0,0.2167623412337462
delayed_lever,noise_0.25,perturbed_acct,2,40,0.8203125,2.0,0.36705934237785803
delayed_lever,noise_0.25,perturbed_acct,2,60,0.984375,2.0,0.48632432621081256
delayed_lever,noise_0.25,perturbed_acct,2,80,1.1640625,2.0,0.6886822820276339
delayed_lever,noise_0.25,perturbed_acct,2,100,1.26953125,2.0,0.9755252622390084
delayed_lever,noise_0.25,perturbed_acct,2,120,1.45703125,2.0,1.1072294101822713
delayed_lever,noise_0.25,perturbed_acct,2,140,1.58203125,2.0,1.2160793927277889
delayed_lever,noise_0.25,perturbed_acct,2,160,1.6015625,2.0,1.2718033346642155
delayed_lever,noise_0.25,perturbed_acct,2,180,1.81640625,2.0,1.4710947414848508
delayed_lever,noise_0.25,perturbed_acct,2,200,1.70703125,2.0,1.603434405545962
delayed_lever,noise_0.25,perturbed_acct,2,220,1.765625,2.0,1.6508188496852052
delayed_lever,noise_0.25,perturbed_acct,2,240,1.90234375,2.0,1.7428738804632289
delayed_lever,noise_0.25,perturbed_acct,2,260,1.8828125,2.0,1.7713862775303684
delayed_lever,noise_0.25,perturbed_acct,2,280,1.82421875,2.0,1.7775767808621221
delayed_lever,noise_0.25,perturbed_acct,2,300,1.9609375,2.0,1.83341354278531
delayed_lever,noise_0.25,perturbed_acct,2,320,1.8828125,2.0,1.8439318591237803
delayed_lever,noise_0.25,perturbed_acct,2,340,1.78125,2.0,1.8736616054924384
delayed_lever,noise_0.25,perturbed_acct,2,360,1.921875,2.0,1.8956371969192667
delayed_lever,noise_0.25,perturbed_acct,2,380,1.83984375,2.0,1.930326560708595
delayed_lever,noise_0.25,perturbed_acct,2,400,1.94140625,2.0,1.8919891551446677
delayed_lever,noise_0.25,perturbed_acct,3,1,0.5703125,0.25,0.01
delayed_lever,noise_0.25,perturbed_acct,3,20,0.55078125,2.0,0.17302981661720915
delayed_lever,noise_0.25,perturbed_acct,3,40,0.80078125,2.0,0.3674904079726432
delayed_lever,noise_0.25,perturbed_acct,3,60,0.98046875,2.0,0.5594387446691786
delayed_lever,noise_0.25,perturbed_acct,3,80,1.30078125,2.0,0.7130104466487106
delayed_lever,noise_0.25,perturbed_acct,3,100,1.3203125,2.0,0.8925519767701476
delayed_lever,noise_0.25,perturbed_acct,3,120,1.29296875,2.0,1.1228038419973683
delayed_lever,noise_0.25,perturbed_acct,3,140,1.58984375,2.0,1.2697570938755953
delayed_lever,noise_0.25,perturbed_acct,3,160,1.77734375,2.0,1.3908352450882162
delayed_lever,noise_0.25,perturbed_acct,3,180,1.703125,2.0,1.4670317523369292
delayed_lever,noise_0.25,perturbed_acct,3,200,1.734375,2.0,1.536677962999904
delayed_lever,noise_0.25,perturbed_acct,3,220,1.89453125,2.0,1.633425027661385
delayed_lever,noise_0.25,perturbed_acct,3,240,1.86328125,2.0,1.7110460664893345
delayed_lever,noise_0.25,perturbed_acct,3,260,1.86328125,2.0,1.7825920505182882
delayed_lever,noise_0.25,perturbed_acct,3,280,1.87890625,2.0,1.7942778204283378
delayed_lever,noise_0.25,perturbed_acct,3,300,1.8828125,2.0,1.844925188796609
delayed_lever,noise_0.25,perturbed_acct,3,320,1.921875,2.0,1.8196379702963446
delayed_lever,noise_0.25,perturbed_acct,3,340,1.921875,2.0,1.8574428116463098
delayed_lever,noise_0.25,perturbed_acct,3,360,1.921875,2.0,1.904827684624084
delayed_lever,noise_0.25,perturbed_acct,3,380,1.90234375,2.0,1.871372183958651
delayed_lever,noise_0.25,perturbed_acct,3,400,1.90234375,2.0,1.9141270446213479
delayed_lever,noise_0.25,perturbed_acct,4,1,0.6015625,2.0,0.005
delayed_lever,noise_0.25,perturbed_acct,4,20,0.71484375,2.0,0.1792300319330834
delayed_lever,noise_0.25,perturbed_acct,4,40,0.91796875,2.0,0.3743173623410603
delayed_lever,noise_0.25,perturbed_acct,4,60,1.171875,2.0,0.5884528617365115
delayed_lever,noise_0.25,perturbed_acct,4,80,1.33984375,2.0,0.8159461915414071
delayed_lever,noise_0.25,perturbed_acct,4,100,1.46484375,2.0,1.0626451558830292
delayed_lever,noise_0.25,perturbed_acct,4,120,1.53515625,2.0,1.1488276095530294
delayed_lever,noise_0.25,perturbed_acct,4,140,1.65625,2.0,1.3036466715548172
delayed_lever,noise_0.25,perturbed_acct,4,160,1.74609375,2.0,1.4098903763093245
delayed_lever,noise_0.25,perturbed_acct,4,180,1.83984375,2.0,1.5606944169614525
delayed_lever,noise_0.25,perturbed_acct,4,200,1.90234375,2.0,1.6686028639433887
delayed_lever,noise_0.25,perturbed_acct,4,220,1.8046875,2.0,1.7249446301517988
delayed_lever,noise_0.25,perturbed_acct,4,240,1.7265625,2.0,1.727044637027161
delayed_lever,noise_0.25,perturbed_acct,4,260,1.82421875,2.0,1.8177728237460278
delayed_lever,noise_0.25,perturbed_acct,4,280,1.921875,2.0,1.8379060971910017
delayed_lever,noise_0.25,perturbed_acct,4,300,1.8203125,2.0,1.8725592585803146
delayed_lever,noise_0.25,perturbed_acct,4,320,1.8984375,2.0,1.8535152354425868
delayed_lever,noise_0.25,perturbed_acct,4,340,1.94140625,2.0,1.902205603440803
delayed_lever,noise_0.25,perturbed_acct,4,360,1.91796875,2.0,1.8946216616581038
delayed_lever,noise_0.25,perturbed_acct,4,380,1.8828125,2.0,1.8910011224366743
delayed_lever,noise_0.25,perturbed_acct,4,400,1.90234375,2.0,1.9272314804263662
delayed_lever,noise_0.25,perturbed_acct,5,1,0.54296875,0.5,0.01
delayed_lever,noise_0.25,perturbed_acct,5,20,0.74609375,2.0,0.2502176590979084
delayed_lever,noise_0.25,perturbed_acct,5,40,0.91796875,2.0,0.4025690050030056
delayed_lever,noise_0.25,perturbed_acct,5,60,1.23046875,2.0,0.5586762337725424
delayed_lever,noise_0.25,perturbed_acct,5,80,1.31640625,2.0,0.857143431651311
delayed_lever,noise_0.25,perturbed_acct,5,100,1.58203125,2.0,1.0515928481698769
delayed_lever,noise_0.25,perturbed_acct,5,120,1.7265625,2.0,1.2450678338159165
delayed_lever,noise_0.25,perturbed_acct,5,140,1.6171875,2.0,1.395240081376917
delayed_lever,noise_0.25,perturbed_acct,5,160,1.7421875,2.0,1.5462345666518138
delayed_lever,noise_0.25,perturbed_acct,5,180,1.74609375,2.0,1.5637425369784501
delayed_lever,noise_0.25,perturbed_acct,5,200,1.78125,2.0,1.6141132200291592
delayed_lever,noise_0.25,perturbed_acct,5,220,1.84375,2.0,1.6118498321448589
delayed_lever,noise_0.25,perturbed_acct,5,240,1.78125,2.0,1.6567975897512728
delayed_lever,noise_0.25,perturbed_acct,5,260,1.83984375,2.0,1.7213753349923873
delayed_lever,noise_0.25,perturbed_acct,5,280,1.9609375,2.0,1.8139879525133251
delayed_lever,noise_0.25,perturbed_acct,5,300,1.86328125,2.0,1.8399742634178475
delayed_lever,noise_0.25,perturbed_acct,5,320,1.9609375,2.0,1.893165542571774
delayed_lever,noise_0.25,perturbed_acct,5,340,1.859375,2.0,1.9286764645627859
delayed_lever,noise_0.25,perturbed_acct,5,360,1.921875,2.0,1.8692447092855056
delayed_lever,noise_0.25,perturbed_acct,5,380,1.921875,2.0,1.8744068343993066
delayed_lever,noise_0.25,perturbed_acct,5,400,1.921875,2.0,1.8944498631158513
delayed_lever,noise_0.25,perturbed_acct,6,1,0.66796875,2.0,0.04
delayed_lever,noise_0.25,perturbed_acct,6,20,0.71484375,2.0,0.2708394216088504
delayed_lever,noise_0.25,perturbed_acct,6,40,0.8359375,2.0,0.5342447905514591
delayed_lever,noise_0.25,perturbed_acct,6,60,1.12109375,2.0,0.6611917984588409
delayed_lever,noise_0.25,perturbed_acct,6,80,1.328125,2.0,0.7938196796101515
delayed_lever,noise_0.25,perturbed_acct,6,100,1.63671875,2.0,1.001980633749243
delayed_lever,noise_0.25,perturbed_acct,6,120,1.78125,2.0,1.1678762035394856
delayed_lever,noise_0.25,perturbed_acct,6,140,1.7109375,2.0,1.3643993494267832
delayed_lever,noise_0.25,perturbed_acct,6,160,1.84375,2.0,1.4981856628617816
delayed_lever,noise_0.25,perturbed_acct,6,180,1.8203125,2.0,1.5581915693691841
delayed_lever,noise_0.25,perturbed_acct,6,200,1.8046875,2.0,1.6310075401915525
delayed_lever,noise_0.25,perturbed_acct,6,220,1.78125,2.0,1.6916613909495632
delayed_lever,noise_0.25,perturbed_acct,6,240,1.921875,2.0,1.7502477885447971
delayed_lever,noise_0.25,perturbed_acct,6,260,1.90234375,2.0,1.7639567973729948
delayed_lever,noise_0.25,perturbed_acct,6,280,1.8828125,2.0,1.7480103307538462
delayed_lever,noise_0.25,perturbed_acct,6,300,1.91796875,2.0,1.7754309507859518
delayed_lever,noise_0.25,perturbed_acct,6,320,1.87890625,2.0,1.8500759125352388
delayed_lever,noise_0.25,perturbed_acct,6,340,1.8984375,2.0,1.8763796840504172
delayed_lever,noise_0.25,perturbed_acct,6,360,1.90234375,2.0,1.88053410004949
delayed_lever,noise_0.25,perturbed_acct,6,380,1.95703125,2.0,1.9202436128401428
delayed_lever,noise_0.25,perturbed_acct,6,400,1.86328125,2.0,1.9267357163649488
delayed_lever,noise_0.25,perturbed_acct,7,1,0.546875,2.0,0.04
delayed_lever,noise_0.25,perturbed_acct,7,20,0.69921875,2.0,0.18178441294853825
delayed_lever,noise_0.25,perturbed_acct,7,40,0.7734375,2.0,0.321339163859178
delayed_lever,noise_0.25,perturbed_acct,7,60,1.03515625,2.0,0.6015718357134034
delayed_lever,noise_0.25,perturbed_acct,7,80,1.17578125,2.0,0.8008077445607608
delayed_lever,noise_0.25,perturbed_acct,7,100,1.3203125,2.0,1.056340297206221
delayed_lever,noise_0.25,perturbed_acct,7,120,1.57421875,2.0,1.1883064748333654
delayed_lever,noise_0.25,perturbed_acct,7,140,1.63671875,2.0,1.208258096158283
delayed_lever,noise_0.25,perturbed_acct,7,160,1.67578125,2.0,1.415552499991844
delayed_lever,noise_0.25,perturbed_acct,7,180,1.7734375,2.0,1.4365379083889374
delayed_lever,noise_0.25,perturbed_acct,7,200,1.796875,2.0,1.5855283246881133
delayed_lever,noise_0.25,perturbed_acct,7,220,1.859375,2.0,1.7232954054950957
delayed_lever,noise_0.25,perturbed_acct,7,240,1.80078125,2.0,1.7682006028872648
delayed_lever,noise_0.25,perturbed_acct,7,260,1.90234375,2.0,1.7825608351135152
delayed_lever,noise_0.25,perturbed_acct,7,280,1.8828125,2.0,1.8113498559778232
delayed_lever,noise_0.25,perturbed_acct,7,300,1.8828125,2.0,1.8500456599780484
delayed_lever,noise_0.25,perturbed_acct,7,320,1.921875,2.0,1.8798710034333261
delayed_lever,noise_0.25,perturbed_acct,7,340,1.91796875,2.0,1.8800028429071676
delayed_lever,noise_0.25,perturbed_acct,7,360,1.90234375,2.0,1.859985645313869
delayed_lever,noise_0.25,perturbed_acct,7,380,1.90234375,2.0,1.886098480479205
delayed_lever,noise_0.25,perturbed_acct,7,400,1.921875,2.0,1.9018123780512985
delayed_lever,noise_0.25,perturbed_acct,8,1,0.5625,0.75,0.005
delayed_lever,noise_0.25,perturbed_acct,8,20,0.6484375,2.0,0.18982281201673973
delayed_lever,noise_0.25,perturbed_acct,8,40,0.9609375,2.0,0.40700206243497544
delayed_lever,noise_0.25,perturbed_acct,8,60,1.21484375,2.0,0.6316094550528799
delayed_lever,noise_0.25,perturbed_acct,8,80,1.37109375,2.0,0.8651416508583191
delayed_lever,noise_0.25,perturbed_acct,8,100,1.33984375,2.0,1.0290866841985697
delayed_lever,noise_0.25,perturbed_acct,8,120,1.55078125,2.0,1.1750625306879312
delayed_lever,noise_0.25,perturbed_acct,8,140,1.515625,2.0,1.380049905766189
delayed_lever,noise_0.25,perturbed_acct,8,160,1.640625,2.0,1.4432674018937095
delayed_lever,noise_0.25,perturbed_acct,8,180,1.765625,2.0,1.521351365699647
delayed_lever,noise_0.25,perturbed_acct,8,200,1.765625,2.0,1.6139494380981414
delayed_lever,noise_0.25,perturbed_acct,8,220,1.8828125,2.0,1.6805900258511917
delayed_lever,noise_0.25,perturbed_acct,8,240,1.703125,2.0,1.7663325348279781
delayed_lever,noise_0.25,perturbed_acct,8,260,1.90234375,2.0,1.7873154326205374
delayed_lever,noise_0.25,perturbed_acct,8,280,1.78125,2.0,1.8145843748411676
delayed_lever,noise_0.25,perturbed_acct,8,300,1.82421875,2.0,1.8361049264545914
delayed_lever,noise_0.25,perturbed_acct,8,320,1.86328125,2.0,1.865582342369698
delayed_lever,noise_0.25,perturbed_acct,8,340,1.90234375,2.0,1.8898348800491747
delayed_lever,noise_0.25,perturbed_acct,8,360,1.94140625,2.0,1.8802858146321102
delayed_lever,noise_0.25,perturbed_acct,8,380,1.8828125,2.0,1.8537830917847267
delayed_lever,noise_0.25,perturbed_acct,8,400,1.84375,2.0,1.8783744264701003
delayed_lever,noise_0.25,perturbed_acct,9,1,0.59765625,2.0,0.04
delayed_lever,noise_0.25,perturbed_acct,9,20,0.7578125,2.0,0.22982035478424095
delayed_lever,noise_0.25,perturbed_acct,9,40,0.82421875,2.0,0.41038743898021074
delayed_lever,noise_0.25,perturbed_acct,9,60,1.078125,2.0,0.5634273356671006
delayed_lever,noise_0.25,perturbed_acct,9,80,1.39453125,2.0,0.7691679532080266
delayed_lever,noise_0.25,perturbed_acct,9,100,1.6015625,2.0,1.000066356844998
delayed_lever,noise_0.25,perturbed_acct,9,120,1.53515625,2.0,1.1702303656104605
delayed_lever,noise_0.25,perturbed_acct,9,140,1.640625,2.0,1.2755586304134603
delayed_lever,noise_0.25,perturbed_acct,9,160,1.72265625,2.0,1.5163571665948474
delayed_lever,noise_0.25,perturbed_acct,9,180,1.640625,2.0,1.5467657012265228
delayed_lever,noise_0.25,perturbed_acct,9,200,1.8046875,2.0,1.564359755414398
delayed_lever,noise_0.25,perturbed_acct,9,220,1.78515625,2.0,1.6243180237943051
delayed_lever,noise_0.25,perturbed_acct,9,240,1.8828125,2.0,1.6928112148498837
delayed_lever,noise_0.25,perturbed_acct,9,260,1.859375,2.0,1.7548735799344604
delayed_lever,noise_0.25,perturbed_acct,9,280,1.78125,2.0,1.8363516478764577
delayed_lever,noise_0.25,perturbed_acct,9,300,1.94140625,2.0,1.844416352542926
delayed_lever,noise_0.25,perturbed_acct,9,320,1.8828125,2.0,1.8748620411183783
delayed_lever,noise_0.25,perturbed_acct,9,340,1.921875,2.0,1.898723856926952
delayed_lever,noise_0.25,perturbed_acct,9,360,1.921875,2.0,1.9142922965210112
delayed_lever,noise_0.25,perturbed_acct,9,380,1.9609375,2.0,1.880548776591925
delayed_lever,noise_0.25,perturbed_acct,9,400,1.921875,2.0,1.9202534110168705
delayed_lever,noise_0.25,perturbed_acct,10,1,0.4921875,0.5,0.01
delayed_lever,noise_0.25,perturbed_acct,10,20,0.75390625,2.0,0.22918077417282207
delayed_lever,noise_0.25,perturbed_acct,10,40,1.01953125,2.0,0.4396373634612957
delayed_lever,noise_0.25,perturbed_acct,10,60,1.1484375,2.0,0.5630423289366796
delayed_lever,noise_0.25,perturbed_acct,10,80,1.359375,2.0,0.7356121977482069
delayed_lever,noise_0.25,perturbed_acct,10,100,1.55859375,2.0,0.9266086152422992
delayed_lever,noise_0.25,perturbed_acct,10,120,1.60546875,2.0,1.121604825395404
delayed_lever,noise_0.25,perturbed_acct,10,140,1.765625,2.0,1.2875768732910469
delayed_lever,noise_0.25,perturbed_acct,10,160,1.69921875,2.0,1.460240554258678
delayed_lever,noise_0.25,perturbed_acct,10,180,1.6640625,2.0,1.580200955568374
delayed_lever,noise_0.25,perturbed_acct,10,200,1.82421875,2.0,1.653474833787305
delayed_lever,noise_0.25,perturbed_acct,10,220,1.86328125,2.0,1.7455863649448424
delayed_lever,noise_0.25,perturbed_acct,10,240,1.921875,2.0,1.7013386465731755
delayed_lever,noise_0.25,perturbed_acct,10,260,1.921875,2.0,1.7373114084265442
delayed_lever,noise_0.25,perturbed_acct,10,280,1.84375,2.0,1.7864049248517633
delayed_lever,noise_0.25,perturbed_acct,10,300,1.87890625,2.0,1.7505522296853586
delayed_lever,noise_0.25,perturbed_acct,10,320,1.94140625,2.0,1.776081255943204
delayed_lever,noise_0.25,perturbed_acct,10,340,1.9609375,2.0,1.807537847546581
delayed_lever,noise_0.25,perturbed_acct,10,360,1.9609375,2.0,1.823970932760953
delayed_lever,noise_0.25,perturbed_acct,10,380,1.98046875,2.0,1.8824815914505988
delayed_lever,noise_0.25,perturbed_acct,10,400,1.921875,2.0,1.9215437736244476
delayed_lever,noise_0.25,perturbed_acct,11,1,0.53125,0.75,0.015
delayed_lever,noise_0.25,perturbed_acct,11,20,0.75,2.0,0.2071010202390168
delayed_lever,noise_0.25,perturbed_acct,11,40,0.875,2.0,0.41142900115921505
delayed_lever,noise_0.25,perturbed_acct,11,60,1.15625,2.0,0.667794055157067
delayed_lever,noise_0.25,perturbed_acct,11,80,1.40234375,2.0,0.8833634582251959
delayed_lever,noise_0.25,perturbed_acct,11,100,1.48828125,2.0,1.1147679698983979
delayed_lever,noise_0.25,perturbed_acct,11,120,1.61328125,2.0,1.2082714230937712
delayed_lever,noise_0.25,perturbed_acct,11,140,1.5859375,2.0,1.3457337835743859
delayed_lever,noise_0.25,perturbed_acct,11,160,1.6953125,2.0,1.4346198808070132
delayed_lever,noise_0.25,perturbed_acct,11,180,1.90234375,2.0,1.4877639787647894
delayed_lever,noise_0.25,perturbed_acct,11,200,1.8984375,2.0,1.6048207783625072
delayed_lever,noise_0.25,perturbed_acct,11,220,1.8828125,2.0,1.6246409989571522
delayed_lever,noise_0.25,perturbed_acct,11,240,1.94140625,2.0,1.7071742944792496
delayed_lever,noise_0.25,perturbed_acct,11,260,1.82421875,2.0,1.745787072446548
delayed_lever,noise_0.25,perturbed_acct,11,280,1.8828125,2.0,1.8114443745052422
delayed_lever,noise_0.25,perturbed_acct,11,300,1.80078125,2.0,1.852849685735887
delayed_lever,noise_0.25,perturbed_acct,11,320,1.90234375,2.0,1.9017612771510102
delayed_lever,noise_0.25,perturbed_acct,11,340,1.86328125,2.0,1.8926720013364584
delayed_lever,noise_0.25,perturbed_acct,11,360,1.90234375,2.0,1.9283469724996996
delayed_lever,noise_0.25,perturbed_acct,11,380,1.94140625,2.0,1.8930215067540157
delayed_lever,noise_0.25,perturbed_acct,11,400,1.921875,2.0,1.8934688776766901
delayed_lever,noise_0.25,perturbed_acct,12,1,0.5234375,2.0,0.005
delayed_lever,noise_0.25,perturbed_acct,12,20,0.703125,2.0,0.19779128435132273
delayed_lever,noise_0.25,perturbed_acct,12,40,0.89453125,2.0,0.3603022380206509
delayed_lever,noise_0.25,perturbed_acct,12,60,1.1171875,2.0,0.6020278496384937
delayed_lever,noise_0.25,perturbed_acct,12,80,1.15625,2.0,0.7775925274520892
delayed_lever,noise_0.25,perturbed_acct,12,100,1.3671875,2.0,0.9967644713637104
delayed_lever,noise_0.25,perturbed_acct,12,120,1.5,2.0,1.1087965196264487
delayed_lever,noise_0.25,perturbed_acct,12,140,1.4453125,2.0,1.2927720158743565
delayed_lever,noise_0.25,perturbed_acct,12,160,1.640625,2.0,1.397455366833463
delayed_lever,noise_0.25,perturbed_acct,12,180,1.77734375,2.0,1.4955003728630536
delayed_lever,noise_0.25,perturbed_acct,12,200,1.81640625,2.0,1.5752629508313634
delayed_lever,noise_0.25,perturbed_acct,12,220,1.84375,2.0,1.638339989681711
delayed_lever,noise_0.25,perturbed_acct,12,240,1.84375,2.0,1.7215565926816845
delayed_lever,noise_0.25,perturbed_acct,12,260,1.86328125,2.0,1.7356207937600265
delayed_lever,noise_0.25,perturbed_acct,12,280,1.94140625,2.0,1.7547727746164064
delayed_lever,noise_0.25,perturbed_acct,12,300,1.859375,2.0,1.8145812111113615
delayed_lever,noise_0.25,perturbed_acct,12,320,1.82421875,2.0,1.8591821228187724
delayed_lever,noise_0.25,perturbed_acct,12,340,1.90234375,2.0,1.8851451685749292
delayed_lever,noise_0.25,perturbed_acct,12,360,1.94140625,2.0,1.8633967832901868
delayed_lever,noise_0.25,perturbed_acct,12,380,1.94140625,2.0,1.90880260355714
delayed_lever,noise_0.25,perturbed_acct,12,400,1.94140625,2.0,1.9155860911314369
delayed_lever,noise_0.25,perturbed_acct,13,1,0.5859375,0.5,0.015
delayed_lever,noise_0.25,perturbed_acct,13,20,0.7265625,2.0,0.173575457246658
delayed_lever,noise_0.25,perturbed_acct,13,40,0.8828125,2.0,0.4194507079885081
delayed_lever,noise_0.25,perturbed_acct,13,60,1.0703125,2.0,0.5217855063500112
delayed_lever,noise_0.25,perturbed_acct,13,80,1.2421875,2.0,0.815862552717029
delayed_lever,noise_0.25,perturbed_acct,13,100,1.5,2.0,0.9633225417990522
delayed_lever,noise_0.25,perturbed_acct,13,120,1.640625,2.0,1.128032085701003
delayed_lever,noise_0.25,perturbed_acct,13,140,1.63671875,2.0,1.2482687661505878
delayed_lever,noise_0.25,perturbed_acct,13,160,1.71875,2.0,1.3487226049400511
delayed_lever,noise_0.25,perturbed_acct,13,180,1.8203125,2.0,1.5212453990618977
delayed_lever,noise_0.25,perturbed_acct,13,200,1.8984375,2.0,1.5546692783621223
delayed_lever,noise_0.25,perturbed_acct,13,220,1.8046875,2.0,1.6160924967045698
delayed_lever,noise_0.25,perturbed_acct,13,240,1.86328125,2.0,1.6863615038683155
delayed_lever,noise_0.25,perturbed_acct,13,260,1.82421875,2.0,1.7697687456799542
delayed_lever,noise_0.25,perturbed_acct,13,280,1.94140625,2.0,1.8292649636627654
delayed_lever,noise_0.25,perturbed_acct,13,300,1.94140625,2.0,1.8379861286833665
delayed_lever,noise_0.25,perturbed_acct,13,320,1.921875,2.0,1.8484971994372388
delayed_lever,noise_0.25,perturbed_acct,13,340,1.8828125,2.0,1.8988555226010784
delayed_lever,noise_0.25,perturbed_acct,13,360,1.921875,2.0,1.9324751405894773
delayed_lever,noise_0.25,perturbed_acct,13,380,1.86328125,2.0,1.91301961302902
delayed_lever,noise_0.25,perturbed_acct,13,400,1.90234375,2.0,1.9238362572570182
delayed_lever,noise_0.25,perturbed_acct,14,1,0.546875,0.25,0.015
delayed_lever,noise_0.25,perturbed_acct,14,20,0.6640625,2.0,0.15494340773937965
delayed_lever,noise_0.25,perturbed_acct,14,40,0.76171875,2.0,0.3518282831090674
delayed_lever,noise_0.25,perturbed_acct,14,60,0.94921875,2.0,0.5749664409921025
delayed_lever,noise_0.25,perturbed_acct,14,80,1.15625,2.0,0.8251901251041561
delayed_lever,noise_0.25,perturbed_acct,14,100,1.4140625,2.0,0.9258477452086467
delayed_lever,noise_0.25,perturbed_acct,14,120,1.53515625,2.0,1.0677116585833557
delayed_lever,noise_0.25,perturbed_acct,14,140,1.59375,2.0,1.20937962371393
delayed_lever,noise_0.25,perturbed_acct,14,160,1.84375,2.0,1.3317064104665046
delayed_lever,noise_0.25,perturbed_acct,14,180,1.86328125,2.0,1.4197175322884732
delayed_lever,noise_0.25,perturbed_acct,14,200,1.78515625,2.0,1.572038183080069
delayed_lever,noise_0.25,perturbed_acct,14,220,1.640625,2.0,1.6768926123772885
delayed_lever,noise_0.25,perturbed_acct,14,240,1.86328125,2.0,1.7472418329153725
delayed_lever,noise_0.25,perturbed_acct,14,260,1.8046875,2.0,1.7917321899350709
delayed_lever,noise_0.25,perturbed_acct,14,280,1.78515625,2.0,1.816521929568489
delayed_lever,noise_0.25,perturbed_acct,14,300,1.86328125,2.0,1.7975480486067492
delayed_lever,noise_0.25,perturbed_acct,14,320,1.8828125,2.0,1.8648414633524908
delayed_lever,noise_0.25,perturbed_acct,14,340,1.9609375,2.0,1.8658641854301155
delayed_lever,noise_0.25,perturbed_acct,14,360,1.921875,2.0,1.873098898647396
delayed_lever,noise_0.25,perturbed_acct,14,380,1.9609375,2.0,1.9152798131125004
delayed_lever,noise_0.25,perturbed_acct,14,400,1.98046875,2.0,1.9434401278653237
delayed_lever,noise_0.25,perturbed_acct,15,1,0.55078125,0.5,0.01
delayed_lever,noise_0.25,perturbed_acct,15,20,0.62109375,2.0,0.20480664200689966
delayed_lever,noise_0.25,perturbed_acct,15,40,0.90234375,2.0,0.41986268183181247
delayed_lever,noise_0.25,perturbed_acct,15,60,0.87890625,2.0,0.5983564255656224
delayed_lever,noise_0.25,perturbed_acct,15,80,1.26953125,2.0,0.7451019929329974
delayed_lever,noise_0.25,perturbed_acct,15,100,1.42578125,2.0,0.9956396073286361
delayed_lever,noise_0.25,perturbed_acct,15,120,1.58203125,2.0,1.1255985331493192
delayed_lever,noise_0.25,perturbed_acct,15,140,1.6875,2.0,1.2886416160967018
delayed_lever,noise_0.25,perturbed_acct,15,160,1.73828125,2.0,1.4251046731020833
delayed_lever,noise_0.25,perturbed_acct,15,180,1.90234375,2.0,1.511105329663082
delayed_lever,noise_0.25,perturbed_acct,15,200,1.90234375,2.0,1.5259584083152695
delayed_lever,noise_0.25,perturbed_acct,15,220,1.7421875,2.0,1.6835260544478003
delayed_lever,noise_0.25,perturbed_acct,15,240,1.8046875,2.0,1.788719471096564
delayed_lever,noise_0.25,perturbed_acct,15,260,1.921875,2.0,1.7531442558110906
delayed_lever,noise_0.25,perturbed_acct,15,280,1.78515625,2.0,1.8351971373059477
delayed_lever,noise_0.25,perturbed_acct,15,300,1.8828125,2.0,1.797744217772711
delayed_lever,noise_0.25,perturbed_acct,15,320,1.859375,2.0,1.8240642441800736
delayed_lever,noise_0.25,perturbed_acct,15,340,1.98046875,2.0,1.8410130712918622
delayed_lever,noise_0.25,perturbed_acct,15,360,1.94140625,2.0,1.8750180104527159
